Recipe title,Subheading,Image (link),Recipe-detail serves,Recipe-detail time,Recipe-detail,Calories,Fat,Saturates,Sugars,Salt,Protein,Carbs,Fibre,Ingred-list,RecipeSteps
Succulent lamb stew | Jamie Oliver recipes,Slow-cooked in an olive & tomato sauce,"https://img.jamieoliver.com/jamieoliver/recipe-database/108765141.jpg?tr=w-800,h-1066","['Serves', '6']",hours cook),,398,29.6g,12.2g,6.8g,1.6g,25.6g,7.6g,2.2g,"½                                                                                                                                                                a bunch of                                                                                                                                                                fresh rosemary                                                                                                                                                                , (15g), 800                                                                                                                                                                g                                                                                                                                                                lamb shoulder                                                                                                                                                                , bone out, 150                                                                                                                                                                g                                                                                                                                                                mixed-colour olives                                                                                                                                                                , (stone in), 1 x 280                                                                                                                                                                g                                                                                                                                                                jar of silverskin pickled onions, 2 x 400                                                                                                                                                                g                                                                                                                                                                tins of plum tomatoes","Preheat the oven to 170ºC/325ºF/gas 3., Place a 30cm shallow casserole pan on a high heat, strip in the rosemary leaves, add 1 tablespoon of olive oil, and crisp up for 1 minute while you dice the lamb into 3cm chunks., Scoop out the rosemary and put aside, adding the lamb to the pan for 2 minutes to get some colour., Meanwhile, squash the olives and remove the stones. Drain the pickled onions and stir into the pan with the olives. Toss well, then pour in the tinned tomatoes, breaking them up with a wooden spoon, as well as 2 tins’ worth of water., Cover and cook in the oven for 2 hours, or until thick, delicious and tender, stirring halfway and loosening with a splash of water, if needed., Taste, season to perfection with sea salt and black pepper, sprinkle over the crispy rosemary leaves, and serve. Simple."
Pan-seared lamb | Jamie Oliver simple lamb recipe,"With fresh basil, tender new potatoes & green pesto","https://img.jamieoliver.com/jamieoliver/recipe-database/89081676.jpg?tr=w-800,h-1066","['Serves', '2']",In24 minutes,“Think of this as a fresh take on a roast dinner for 2 – it’ll give you the same comforting feelings but is much simpler and faster to knock up. You can have this beauty on the table in under 30 minutes. ”,554,24.5g,9.1g,4.9g,1.1g,40.4g,45.6g,7.8g,"400                                                                                                                                                                g                                                                                                                                                                baby new potatoes, 200                                                                                                                                                                g                                                                                                                                                                frozen peas, 200                                                                                                                                                                g piece of                                                                                                                                                                lamb rump, 4                                                                                                                                                                sprigs of                                                                                                                                                                fresh basil, 1                                                                                                                                                                heaped tablespoon                                                                                                                                                                yellow pepper pesto                                                                                                                                                                , or green pesto","Halve any larger potatoes, then cook in a pan of boiling salted water for 15 minutes, or until tender, adding the peas to the party for the last 3 minutes., Meanwhile, rub the lamb all over with 1 teaspoon of olive oil, and a pinch of sea salt and black pepper., Starting fat side down, sear the lamb in a non-stick frying pan on a medium-high heat for 10 minutes, turning regularly until gnarly all over but blushing in the middle, or use your instincts to cook to your liking., Remove to a plate to rest, then, with the frying pan on a low heat, make a liquor by stirring in a splash of water and a little red wine vinegar to pick up all those nice sticky bits, leaving it to tick away slowly until needed., Drain the potatoes and peas, tip into the liquor pan, pick over most of the basil, add the pesto and toss it all well., Serve with the lamb, sliced thinly, then pour over the resting juices. Pick over the remaining basil leaves, and tuck in."
Ale barley lamb shanks | Jamie Oliver lamb recipes,With slow-cooked leeks & umami broth,"https://img.jamieoliver.com/jamieoliver/recipe-database/89080973.jpg?tr=w-800,h-1066","['Serves', '4']",minutes cook),,783,35.2g,12.8g,6.2g,1.5g,65.6g,48.8g,0.1g,"4                                                                                                                                                                                                                    lamb shanks                                                                                                                                                                , (roughly 400g each), 2                                                                                                                                                                                                                    leeks, 200                                                                                                                                                                g                                                                                                                                                                pearl barley, 1                                                                                                                                                                heaped tablespoon                                                                                                                                                                umami paste, 500                                                                                                                                                                ml                                                                                                                                                                of your favourite ale","Preheat the oven to 170ºC/325ºF/gas 3., Place a large casserole pan on a high heat, and fry the lamb shanks in 1 tablespoon of olive oil, while you halve, wash and roughly chop the leeks., Add them to the pan with the pearl barley, umami paste and a pinch of sea salt and black pepper, then stir well., Pour in the ale and 1 tablespoon of red wine vinegar, then cover with 1.2 litres of water., Cook in the oven for 2 hours 30 minutes, or until tender, then dish on up. Easy!"
Aromatic lamb curry | Jamie Oliver recipes,"Sweet, slow-cooked aubergines & cool natural yoghurt","https://img.jamieoliver.com/jamieoliver/recipe-database/107864976.jpg?tr=w-800,h-1066","['Serves', '4']",hour cook),,375,24.8g,10.3g,13.5g,1.1g,23g,15.9g,2.6g,"400                                                                                                                                                                g                                                                                                                                                                lamb shoulder                                                                                                                                                                , bone out, 2                                                                                                                                                                large                                                                                                                                                                onions, 2                                                                                                                                                                large                                                                                                                                                                aubergines                                                                                                                                                                , (800g total), 2                                                                                                                                                                tablespoons                                                                                                                                                                rogan josh curry paste, 200                                                                                                                                                                g                                                                                                                                                                natural yoghurt","Preheat the oven to 180ºC/350ºF/gas 4., Put a large shallow casserole pan on a high heat., Dice the lamb into 3cm chunks and place in the pan, fat-side down., Peel the onions, dice with the aubergines to the same size as the lamb, then stir into the pan., Season with sea salt and black pepper, stir in the curry paste and 1 tablespoon of red wine vinegar, then transfer to the oven for 1 hour, or until tender, stirring halfway and loosening with a splash of water, if needed., Taste the curry, season to perfection, ripple through the yoghurt, drizzle over ½ a tablespoon of extra virgin olive oil, hit it with lots of black pepper, and serve."
Simon Pegg's lamb tagine recipe | Jamie Oliver recipes,Homemade flatbreads & harissa yoghurt,"https://img.jamieoliver.com/jamieoliver/recipe-database/63117558.jpg?tr=w-800,h-1066","['Serves', '6']",15 minutes,"“Inspired by Simon's time spent on location in Marrakech, I’ve created this beautiful lamb tagine to transport him right back to the wonderful meals he enjoyed at the family-run hole-in-the-wall-style restaurants at the edge of the Medina. With brilliant spices and incredible, subtle aromas, it’s seriously tasty stuff! ”",648,32.9g,12.9g,20.9g,1.1g,33.2g,58.3g,7.0g,"1                                                                                                                                                                large pinch of                                                                                                                                                                saffron, 8                                                                                                                                                                                                                    dried prunes                                                                                                                                                                , (stone in), 2                                                                                                                                                                                                                    onions, 2                                                                                                                                                                cloves of                                                                                                                                                                garlic, 1                                                                                                                                                                teaspoon                                                                                                                                                                ground ginger, olive oil, 1                                                                                                                                                                stick of                                                                                                                                                                cinnamon, 750                                                                                                                                                                g                                                                                                                                                                diced lamb shoulder, 12                                                                                                                                                                                                                    mixed-colour baby courgettes, 300                                                                                                                                                                g                                                                                                                                                                mixed-colour baby carrots, ½                                                                                                                                                                a                                                                                                                                                                butternut squash                                                                                                                                                                , (600g), 250                                                                                                                                                                g                                                                                                                                                                couscous, 2                                                                                                                                                                                                                    cloves, 2                                                                                                                                                                tablespoons                                                                                                                                                                rose harissa, 250                                                                                                                                                                g                                                                                                                                                                natural yoghurt, ½                                                                                                                                                                a bunch of                                                                                                                                                                fresh mint                                                                                                                                                                , (15g)","In a small bowl, cover the saffron with 2 tablespoons of boiling water and leave to steep. Destone the prunes, place in a separate bowl and just cover with boiling water so the plump up., Peel and finely chop the onions and garlic, then season with the ground ginger and a pinch of sea salt and black pepper., Place a tagine or large casserole pan on a medium heat with 2 tablespoons of oil, then add the cinnamon for 1 minute to flavour the oil. Add the lamb, season with salt and pepper, then cook for 5 minutes, or until browned all over, stirring regularly., Push the meat to one side of the pan, placing the cinnamon stick on top, then add the seasoned onion and garlic alongside. Cook for 5 minutes, or until softened and caramelized, stirring occasionally., Gently scrub the courgettes and carrots, keeping them whole, peel and deseed the squash, then chop into 3cm chunks, and add it all to the pan. Pour in the prunes, saffron and all the soaking water, then top up with 200ml of water, and stir well., Bring to the boil, then cover and cook on a low heat for 1 hour 30 minutes to 2 hours, or until the lamb is tender and the veg are cooked through, stirring occasionally and adding splashes of water to loosen, if needed. Taste and season to perfection., Meanwhile, place the couscous in a bowl, season with salt and add the cloves, then just cover with boiling water and a drizzle of oil. Pop a plate on top and leave for 5 to 10 minutes to fluff up, then use a fork to fluff up again., Fold the harissa through the yoghurt. Serve the tagine, couscous and flatbreads with the harissa yoghurt, finishing with a scattering of mint leaves."
Mini lamb hotpot recipe | Jamie Oliver lamb recipes,Crispy potato topping & fresh mint sauce,"https://img.jamieoliver.com/jamieoliver/recipe-database/64975487.jpg?tr=w-800,h-1066","['Serves', '4']",hours cook),,383,18.4g,8.4g,10.4g,1.2g,22.6g,33.4g,4.4g,"3                                                                                                                                                                                                                    red onions, 400                                                                                                                                                                g                                                                                                                                                                lamb neck fillet, 6                                                                                                                                                                teaspoons                                                                                                                                                                mint sauce, 4                                                                                                                                                                teaspoons                                                                                                                                                                umami paste, 500                                                                                                                                                                g                                                                                                                                                                potatoes","Preheat the oven to 170ºC/325ºF/gas 3., Peel and roughly chop the onions, dice the lamb into 3cm chunks, then divide both between four 15cm ovenproof bowls, placing the bowls on a large oven tray., Add 1 teaspoon each of mint sauce and umami paste to each of the bowls, followed by 150ml of water and a little pinch of sea salt and black pepper. Stir well., Quickly scrub the potatoes and rattle them through the thick slicer attachment of a food processor so they’re just under ½cm thick. Divide between the bowls, overlapping them slightly to cover., Press down on the potato layer to compact everything, then cover with tin foil and bake for 2 hours, removing the foil for the last 30 minutes., Spoon over the remaining mint sauce, and tuck in."
Lamb kofta flatbreads | Lamb recipes | Jamie Oliver recipes,With pickled red cabbage & rose harissa,"https://img.jamieoliver.com/jamieoliver/recipe-database/76715309.jpg?tr=w-800,h-1066","['Serves', '2']",In15 minutes,"“This colourful family favourite is really fun to put together. Quick pickled cabbage brings a hit of extra flavour, and with just five ingredients, it’s an easy one to rustle up. I’m using shop-bought tortillas here, but feel free to make your own – simply check out the easy swaps below to find out how. Have fun with it!  ”",451,20g,8.9g,6.4g,1.3g,32.4g,32.7g,9g,"250                                                                                                                                                                g                                                                                                                                                                minced lamb, 2                                                                                                                                                                teaspoons                                                                                                                                                                rose harissa                                                                                                                                                                , plus extra to serve, 250                                                                                                                                                                g                                                                                                                                                                red cabbage, 2                                                                                                                                                                                                                    seeded wholemeal tortillas                                                                                                                                                                , or flatbreads, 2                                                                                                                                                                tablespoons                                                                                                                                                                cottage cheese","Put a griddle pan on a high heat., Scrunch the minced lamb and harissa in your clean hands until well mixed., Divide into 6 pieces, then shape into koftas with your fingertips, leaving dents in the surface to increase the gnarly bits as they cook., Griddle for 4 to 5 minutes on each side, or until sizzling and golden., Meanwhile, shred the red cabbage as finely as you can. Sprinkle with a pinch of sea salt and black pepper, drizzle with 1 tablespoon of red wine vinegar, then scrunch together to quickly pickle it., Warm your tortillas or flatbreads, sprinkle over the cabbage, spoon over the cottage cheese, add the koftas, drizzle with a little extra harissa, and tuck in."
Lamb balti | Lamb recipes | Chetna Makan for Jamie Oliver & Hotpoint,"With cardamom, turmeric, tamarind & chilli","https://img.jamieoliver.com/jamieoliver/recipe-database/58419466.jpg?tr=w-800,h-1066","['-', '8']",plus marinating,"“Liz’s Dad loved to cook, and she fondly remembers the lamb balti he used to make for her as a child. This curry is rich and layered with spices, which Liz’s Dad used to go out and source – it was fairly tricky task back in the 80s, but luckily you can get most of them from a supermarket nowadays!  ”",550,38.6g,15.4g,15g,1.5g,33.4g,19.8g,5.2g,"LAMB & MARINADE, 1                                                                                                                                                                kg                                                                                                                                                                lamb shoulder                                                                                                                                                                , bone out, 100                                                                                                                                                                ml                                                                                                                                                                natural yoghurt, 1                                                                                                                                                                tablespoon                                                                                                                                                                ground coriander, 1                                                                                                                                                                teaspoon                                                                                                                                                                ground ginger, 1                                                                                                                                                                teaspoon                                                                                                                                                                ground cumin, 1                                                                                                                                                                teaspoon                                                                                                                                                                medium chilli powder, 1                                                                                                                                                                teaspoon                                                                                                                                                                ground turmeric, SAUCE, 2                                                                                                                                                                teaspoons                                                                                                                                                                coriander seeds, 1                                                                                                                                                                teaspoon                                                                                                                                                                cumin seeds, ½                                                                                                                                                                teaspoon                                                                                                                                                                medium chilli powder, ½                                                                                                                                                                teaspoon                                                                                                                                                                ground turmeric, 1                                                                                                                                                                teaspoon                                                                                                                                                                garam masala, 4                                                                                                                                                                                                                    green cardamom pods, 2                                                                                                                                                                                                                    fresh bay leaves, 2                                                                                                                                                                cm piece of                                                                                                                                                                ginger, 1                                                                                                                                                                large clove of                                                                                                                                                                garlic, 3                                                                                                                                                                                                                    onions, vegetable oil, 1 x 400                                                                                                                                                                g tin of                                                                                                                                                                quality plum tomatoes, 1                                                                                                                                                                teaspoon                                                                                                                                                                dried methi leaves, ½                                                                                                                                                                teaspoon                                                                                                                                                                tamarind paste, ½                                                                                                                                                                teaspoon                                                                                                                                                                runny honey","Chop the lamb into rough 3cm chunks, then place in a bowl with the yoghurt, marinade spices and 1 teaspoon of salt, then mix well. Cover and leave to marinate in the fridge for at least 2 hours, but preferably overnight., For the sauce, toast the coriander and cumin seeds in a dry pan over a medium heat for 1 minute, then tip into a pestle and mortar and bash to a fine powder., Add the chilli, turmeric, garam masala, cardamom pods and bay, then mix together. Peel and finely grate the ginger, garlic and onions., Drizzle 2 tablespoons of oil into a large frying pan over a medium heat, add the ginger and garlic, fry for 2 minutes, then add the onion and cook for a further 10 to 15 minutes, or until soft and golden., Tip the tomatoes into the pan, breaking them up with your hands as you go, then stir in the spices and 500ml of boiling water. Simmer for 30 minutes, or until thickened and reduced, stirring occasionally., Stir in the methi leaves, tamarind, honey and a pinch of sea salt, then remove from the heat., Preheat the oven to 170ºC/325ºF/gas 3., Drizzle 1 tablespoon of oil in a large frying pan over a medium heat, add the marinated lamb and fry for 5 minutes, or until browned all over – you may need to work in batches., Add the lamb to the sauce, cover with a lid and place in the oven for 1 hour 30 minutes, or until the lamb is tender and the sauce is thickened, loosening with a splash of water, if needed., Delicious served with fluffy rice, a scattering of coriander leaves and warm naan bread, if you like."
Sticky lamb chops | Lamb recipes | Jamie Oliver recipes,With a sticky orange glaze,"https://img.jamieoliver.com/jamieoliver/recipe-database/55846387.jpg?tr=w-800,h-1066","['Serves', '2']",In15 minutes,,571,36.2g,14.7g,32.1g,0.8g,26.5g,36.7g,8.5g,"6                                                                                                                                                                                                                    lamb chops                                                                                                                                                                , French-trimmed (600g in total), 200                                                                                                                                                                g                                                                                                                                                                mixed-colour baby heritage carrots, 8                                                                                                                                                                cloves of                                                                                                                                                                garlic, 3                                                                                                                                                                                                                    oranges, ½                                                                                                                                                                a bunch of                                                                                                                                                                fresh thyme (15g)","Score the fat of the lamb chops, season them with sea salt and black pepper, then line them up, like a rack, and sit them together fat edges down in a large shallow casserole pan on a medium-high heat. Leave for 5 minutes to render and crisp up., Trim and add the whole baby carrots (halving any larger ones) and the unpeeled garlic cloves alongside, turning the carrots regularly., Gently turn the chops on to their sides, to cook for 2 minutes on each side, or until golden, but still pink in the middle., Meanwhile, use a speed-peeler to peel strips of zest from 1 orange. Sprinkle them into the pan with the thyme sprigs, and toss it all together for just 30 seconds to get the flavours going., Remove the chops to a plate to rest, then squeeze the juice from all 3 oranges into the pan. Let the juice bubble and reduce until sticky, quickly toss the lamb back in with its resting juices, then hey presto, time to dish up."
Lamb & chickpea hand pies | Lamb recipes | Jamie magazine recipes,Turmeric pastry & Moroccan spices,"https://img.jamieoliver.com/jamieoliver/recipe-database/50242466.jpg?tr=w-800,h-1066","['Makes', '15']",30 minutes,"“For a light, crumbly pastry, forget using a food processor – go old-school and use your hands. The addition of chickpea flour gives an extra crumbly-ness to this pastry and the turmeric adds a pop of colour and extra spice. You will need to make the filling in advance, so that it's cooled when you make your pies, otherwise the heat will soften the pastry. These pies can also be filled and refrigerated 24 hours before baking. ”",345,22g,10.6g,3g,1.08g,12.7g,25.7g,3.5g,"olive oil, 1                                                                                                                                                                                                                    onion, 2                                                                                                                                                                cloves of                                                                                                                                                                garlic, ¼                                                                                                                                                                teaspoon                                                                                                                                                                ground cinnamon, ½                                                                                                                                                                teaspoon                                                                                                                                                                cumin seeds, ½                                                                                                                                                                teaspoon                                                                                                                                                                cayenne pepper, 1                                                                                                                                                                pinch of                                                                                                                                                                ground allspice, ½                                                                                                                                                                teaspoon                                                                                                                                                                dried mint, ½                                                                                                                                                                teaaspoon                                                                                                                                                                dried oregano, 400                                                                                                                                                                g                                                                                                                                                                lamb mince, 1                                                                                                                                                                heaped tablespoon                                                                                                                                                                tomato purée, 1 x 400                                                                                                                                                                g tin of                                                                                                                                                                quality plum tomatoes, 100                                                                                                                                                                ml                                                                                                                                                                organic beef stock, 1                                                                                                                                                                pinch of                                                                                                                                                                caster sugar, 4                                                                                                                                                                sprigs of                                                                                                                                                                fresh mint, ½ x 400                                                                                                                                                                g tin of                                                                                                                                                                chickpeas, 50                                                                                                                                                                g                                                                                                                                                                toasted pine nuts, PASTRY, 225                                                                                                                                                                g                                                                                                                                                                plain flour                                                                                                                                                                , plus extra for dusting, 225                                                                                                                                                                g                                                                                                                                                                chickpea (gram) flour, 1                                                                                                                                                                teaspoon                                                                                                                                                                ground turmeric, 250                                                                                                                                                                g                                                                                                                                                                unsalted butter, 2                                                                                                                                                                teaspoons                                                                                                                                                                cider or white wine vinegar, 1                                                                                                                                                                large                                                                                                                                                                free-range egg, 1                                                                                                                                                                tablespoon                                                                                                                                                                milk, 2                                                                                                                                                                teaspoons                                                                                                                                                                 za'tar","Heat 2 tablespoons of oil in a large pan. Peel and finely chop the onion and cook over a medium heat until soft but not coloured. Peel, crush and add the garlic and cook for 1 more minute., Add all of the spices and dried herbs to the pan, then cook for another 30 seconds until aromatic., Add the lamb mince and cook over a high heat until browned all over. Add the tomato purée, cook for 1 minute, then tip in the tinned tomatoes, stock and sugar, breaking up the tomatoes with a wooden spoon., Season with sea salt and black pepper, stir to combine and cook over a medium-low heat for about 30 minutes, or until the lamb is tender, the sauce has thickened and almost all of the liquid has evaporated., Remove the pan from the heat. Pick and finely chop the mint leaves, then add along with the chickpeas and pine nuts, then season to taste and leave to cool., To make the pastry, sift both flours into a bowl, then add the turmeric and 3 teaspoons of salt. Dice the butter and rub into the flour until it resembles breadcrumbs., Combine the vinegar with 180ml of iced water and make a well in the middle of the flour mixture. Add three-quarters of the vinegar water and mix with a knife until the dough starts to come together, adding the rest of the liquid, if needed., Very lightly knead the dough until smooth, flatten into a disc, wrap in clingfilm and chill for at least 20 minutes., Divide the pastry into 15 even pieces and roll out each one on a lightly floured work surface to a thickness of about 3mm. Cut the pastry into 12 to 13cm discs using a saucer or small bowl as a guide., Lay the pastry discs on a work surface and add a heaped tablespoon of the lamb mixture to each pasty. Brush the edges with water and fold the pastry over to make neat semi-circles. Pinch the edges together and crimp between your fingers., Arrange the pies on a baking tray. Beat the egg with the milk, then  brush over the top and chill in the fridge for 20 minutes., Preheat the oven to 180ºC/350ºF/gas 4. Brush the pasties with more egg wash, sprinkle with the za’tar and bake on the middle shelf of the oven for 20 to 25 minutes, or until the pastry is cooked and the filling is hot through."
