Recipe title,Subheading,Image (link),Recipe-detail serves,Recipe-detail time,Recipe-detail,Calories,Fat,Saturates,Sugars,Salt,Protein,Carbs,Fibre,Ingred-list,RecipeSteps
Spring pie | Vegetables recipes | Jamie magazine,"Streaky bacon, spinach & leek in filo pastry","https://img.jamieoliver.com/jamieoliver/recipe-database/46264685.jpg?tr=w-800,h-1066","['Serves', '6']",plus cooling,"“Kids will love making this pie with you as it's a very messy, throw-it-all-in dish. ”",332,22.5g,6.8g,3.5g,,13.4g,17.8g,,"olive oil, 1 x 270                                                                                                                                                                g                                                                                                                                                                packet of filo pastry, 200                                                                                                                                                                g                                                                                                                                                                baby spinach, 6                                                                                                                                                                rashers of                                                                                                                                                                higher-welfare smoked streaky bacon, 6                                                                                                                                                                large                                                                                                                                                                free-range eggs, 200                                                                                                                                                                ml                                                                                                                                                                milk, 1                                                                                                                                                                teaspoon                                                                                                                                                                mustard powder, ½                                                                                                                                                                a bunch of                                                                                                                                                                fresh chives                                                                                                                                                                , (15g), 1                                                                                                                                                                                                                    lemon, 3                                                                                                                                                                medium                                                                                                                                                                leeks","Preheat the oven to 180°C/350°F/gas 4. Lightly grease a 20cm x 30cm baking dish with oil., Get the kids to help you cover the baking dish with a layer of pastry, letting the edges overhang slightly. Brush with a little oil, then add another layer of pastry, repeating until you have used it all (there should be 3 or 4 layers)., Boil the kettle, then place the spinach in a colander and pour over the hot water to wilt it (you may have to do this in 2 batches). Push the spinach down with the back of a spoon, then, when it’s cool enough to handle, have the kids squeeze out any excess water, using their hands. Place the spinach on a board and roughly chop, then place in a large bowl and set aside., Put the grill on high and grill the bacon till crisp, then set aside to cool., Whisk the eggs in a large bowl with a pinch of sea salt and black pepper. Whisk in the milk and mustard powder, snip in the chives, then grate in the lemon zest., Have the kids crumble the cooled bacon into the spinach and then trim, slice and add the leeks. Mix well and scatter into the filo pastry case. Pour over the egg mixture and carefully place the dish on the bottom of the oven., Bake for 30 to 40 minutes, or until just set. Leave the pie to cool for 20 minutes before slicing. Delicious served with a crisp green salad."
Potatoes yiachni | Vegetables recipes | Jamie magazine,"Onion, garlic, tomatoes & olives","https://img.jamieoliver.com/jamieoliver/recipe-database/7Blf31PEKGT8BuzeuPcQfp.jpg?tr=w-800,h-1066","['Serves', '4']",cooking time,"“In Greece and Turkey, the cooking technique known as yiachni refers to any vegetables (notably green beans and potatoes) stewed simply with onions, tomato, garlic, herbs and lashings of olive oil.  ”",376,19.4g,2.9g,9.4g,,7.2g,39.7g,,"1                                                                                                                                                                                                                    onion, 3                                                                                                                                                                cloves of                                                                                                                                                                garlic, 750                                                                                                                                                                g                                                                                                                                                                all-rounder potatoes, 4                                                                                                                                                                                                                    ripe tomatoes or 1 x 400g tin of plum tomatoes, 200                                                                                                                                                                g                                                                                                                                                                kalamata olives (stone in), 4                                                                                                                                                                tablespoons                                                                                                                                                                olive oil                                                                                                                                                                , plus extra to serve, 1                                                                                                                                                                teaspoon                                                                                                                                                                dried oregano                                                                                                                                                                , plus extra to serve, 3                                                                                                                                                                                                                    fresh bay leaves, 1                                                                                                                                                                tablespoon                                                                                                                                                                tomato purée, feta cheese","Peel and slice the onion, peel and finely slice the garlic, and quarter the potatoes. If using fresh, quarter the tomatoes. Destone the olives., Heat the oil in a large saucepan over a medium heat and sauté the onion, oregano and garlic for 4 to 5 minutes, or until softened. Season generously., Add the potatoes, tomatoes (breaking them up with a spoon, if using tinned), bay leaves and tomato purée to the pan and stir well. Add enough water to just cover the mixture and then simmer, covered, over a low heat for 20 to 30 minutes., Remove the lid, add the olives and continue to cook, stirring occasionally, for 10 minutes, or until the sauce has thickened and the potatoes are tender., Serve hot or at room temperature with a slab of feta and a sprinkling of oregano and a drizzle of oil, or as a side to grilled poultry."
Indian chopped salad | Vegetable recipes | Jamie Oliver,"Fragrant spices, fresh herbs & lemon","https://img.jamieoliver.com/jamieoliver/recipe-database/46260881.jpg?tr=w-800,h-1066","['to', '8']",In15 minutes,"“I love the way Indian food brings out the wonderful perfumes and aromas in the spices. I’ve embraced that, bringing a different texture and flavour to a chopped salad. Great to eat, and fun to make.  ”",125,7.5g,0.9g,9.3g,0.2g,2.1g,10.1g,,"1                                                                                                                                                                small handful of                                                                                                                                                                fresh or dry curry leaves, 1                                                                                                                                                                teaspoon                                                                                                                                                                fenugreek seeds, 1                                                                                                                                                                tesapoon                                                                                                                                                                mustard seeds, rapeseed oil, 1                                                                                                                                                                heaped teaspoon                                                                                                                                                                mango chutney, 4                                                                                                                                                                uncooked poppadoms                                                                                                                                                                , optional, 2                                                                                                                                                                                                                    carrots, ½                                                                                                                                                                a                                                                                                                                                                cucumber, 4                                                                                                                                                                                                                    spring onions, 1                                                                                                                                                                bunch of                                                                                                                                                                radishes, 2                                                                                                                                                                little gem                                                                                                                                                                lettuce, 2                                                                                                                                                                big handfuls of                                                                                                                                                                ripe cherry tomatoes, 1                                                                                                                                                                                                                    fresh red chilli, 1                                                                                                                                                                bunch of                                                                                                                                                                fresh coriander, 1                                                                                                                                                                bunch of                                                                                                                                                                fresh mint, 1                                                                                                                                                                                                                    lemon","Crumble the curry leaves into a small frying pan on a medium heat. Add a big lug of oil, and the fenugreek and mustard seeds., Fry until the mustard seeds start to pop, then stir in the mango chutney. Remove from the heat and leave to cool., Puff up the poppadoms by microwaving for a minute or two., Peel and grate the carrots on a large board, then chop and add the cucumber, spring onions, radishes, lettuce, tomatoes and chilli (deseed it first), mixing and chopping as you go. Pick over the herb leaves and give it a good final chop., Pour over the toasted spices, add a squeeze of lemon juice, a pinch of sea salt and mix and chop it all up with your knife. If it’s too dry, add extra oil and lemon juice., Serve sprinkled with crunched-up poppadoms, and extra dollops of mango chutney, if you fancy."
Jersey Royal Potato Salad | Vegetables Recipes | Jamie Oliver,,"https://img.jamieoliver.com/jamieoliver/recipe-database/4quSRay2qjS8V0ydTSAFVE.jpg?tr=w-800,h-1066","['Serves', '6–8']",marinating time,"“Jersey royals are the king of the new potatoes. I’ve been to Jersey before the harvest and seen the pride among the local community when the season kicks in, and it reminded me of the passion Italians have for their olive groves and vineyards. ”",123,1.1g,0.2g,4.2g,,3.4g,22.1g,,"1                                                                                                                                                                kg                                                                                                                                                                Jersey Royals, 2                                                                                                                                                                bunches of                                                                                                                                                                fresh mint, 1                                                                                                                                                                                                                    red onion, 200                                                                                                                                                                g                                                                                                                                                                cornichon, 250                                                                                                                                                                ml                                                                                                                                                                red wine vinegar, olive oil","Scrub the potatoes, pick and finely chop the mint, reserving the stalks, then peel and thinly slice the onion. Slice the cornichons into strips., Cook the Jersey Royals and mint stalks in a saucepan of salted boiling water for about 10 minutes, or until the potatoes are tender. Drain and leave to cool in the colander (for the best flavour, avoid cooling the potatoes by rinsing in cold water)., While potatoes are cooling, place the onion in a bowl, pour over the red wine vinegar and leave to marinate., Once potatoes are cool enough to handle, crush them slightly with your hands into a large salad bowl, drain and add the onions along with the cornichons and mint. Season, add a splash of oil and serve."
Warm potato salad with capers and rocket | Vegetables recipes | Jamie magazine,,"https://img.jamieoliver.com/jamieoliver/recipe-database/Fm5vrRt2a-bBhZU0H-zIzy.jpg?tr=w-800,h-1066","['to', '6']",In30 minutes,"“This goes well with any grilled meat, but we love it best with sardines. ”",482,25g,3.8g,4.3g,,5.8g,57.5g,,"1.5                                                                                                                                                                kg                                                                                                                                                                mixed potatoes, such as new, Charlotte, Kipfler, 1                                                                                                                                                                small bunch of                                                                                                                                                                rocket, 8                                                                                                                                                                tablespoons                                                                                                                                                                extra virgin olive oil, 4                                                                                                                                                                tablespoons                                                                                                                                                                red wine vinegar, 2                                                                                                                                                                tablespoons                                                                                                                                                                capers","Scrub and leave some of the potatoes whole, then peel and cut the rest into equal sizes., Place the potatoes in a saucepan of salted water. Bring to the boil, then simmer for 20 minutes, or until tender. Drain in a colander and transfer to a large serving bowl., While the potatoes are still warm, add the remaining ingredients and season generously with sea salt and freshly ground black pepper. Transfer to plates and serve immediately."
Mexican black bean burgers with lime & coriander | Jamie Oliver,,"https://img.jamieoliver.com/jamieoliver/recipe-database/1Ou7YVDraHf98ViaaIWheK.jpg?tr=w-800,h-1066","['Serves', '6']",30 minutes,,400,11.2g,2.2g,4.4g,0.8g,15.7g,58.8g,12.5g,"2 x 400                                                                                                                                                                g tins of                                                                                                                                                                black beans, 1                                                                                                                                                                                                                    red onion, 1                                                                                                                                                                                                                    fresh red chilli, ½                                                                                                                                                                a bunch of                                                                                                                                                                fresh coriander, 1                                                                                                                                                                                                                    lime                                                                                                                                                                , plus extra to serve, 2                                                                                                                                                                handfuls of                                                                                                                                                                rolled oats, 2                                                                                                                                                                tablespoon                                                                                                                                                                salted peanuts, ½                                                                                                                                                                teaspoon                                                                                                                                                                ground coriander, 1                                                                                                                                                                teaspoon                                                                                                                                                                ground cumin, olive oil, plain flour                                                                                                                                                                , for dusting, 1                                                                                                                                                                teaspoon                                                                                                                                                                sweet smoked paprika, 6                                                                                                                                                                                                                    bread rolls                                                                                                                                                                , or 12 slices of ciabatta, 1                                                                                                                                                                                                                    ripe avocado, fresh tomato salsa, baby rocket","Drain the beans, peel and coarsely grate the onion and deseed and finely chop the chilli. Pick the coriander leaves. Finely grate the lime zest., Blitz the oats and nuts in a food processor until coarsely chopped. Add 1½ tins of beans, the onion, chilli, ground coriander and cumin, coriander leaves, lime zest and a good drizzle of oil; blitz to combine., Add remaining beans and pulse just once or twice, so they stay a little chunky. Transfer to a bowl., Divide into 6 balls then flatten into burgers on a clean surface dusted with flour and smoked paprika. Place on a tray and chill for at least an hour., If using bread rolls, split in half. Place the bread, cut-side down, on the grill and cook until lightly charred. Set aside., Cook the burgers for 4 to 5 minutes each side, or until lightly charred and cooked through., Scatter rocket on 6 roll halves or slices of bread, top with burgers. Top with fresh tomato salsa, slices of avocado, rocket and the remaining bread slices. Serve with lime cheeks for squeezing over."
Roasted Beetroot on Toast | Vegetables Recipes | Jamie Oliver,,"https://img.jamieoliver.com/jamieoliver/recipe-database/EsKDpHAf4PV9nnut-M4SFh.jpg?tr=w-800,h-1066","['Serves', '4']",In55 minutes,,126,1.2g,0.2g,5.4g,0.7g,4g,24.8g,1.7g,"4                                                                                                                                                                                                                    raw beetroots, 4                                                                                                                                                                tablespoons                                                                                                                                                                red wine vinegar, 5                                                                                                                                                                sprigs of                                                                                                                                                                fresh thyme, 4                                                                                                                                                                slices of                                                                                                                                                                sourdough, 2                                                                                                                                                                tablespoons                                                                                                                                                                creamed horseradish, a few                                                                                                                                                                                                                    fresh chives","Preheat the oven to 180ºC/350ºF/gas 4., Scrub the beetroots really well, then chop into wedges and place in a roasting tray., Add the vinegar, thyme and 4 tablespoons of water, then toss to coat (you may want to wear gloves!)., Cover with tin foil and roast for 45 minutes, or until cooked through., When you're almost ready to serve, toast the bread and spread with the horseradish., Top with the roasted beetroot, then snip over chives and tuck in."
Spicy grilled vegetable rolls & chickpea salad | Vegetables recipes | Jamie magazine recipes,,"https://img.jamieoliver.com/jamieoliver/recipe-database/EttSYPD6agu8qIrZ5J93ea.jpg?tr=w-800,h-1066","['Serves', '4']",In30 minutes,,554,28.0g,3.9g,54.8g,,13.9g,54.8g,,"1                                                                                                                                                                tablespoon                                                                                                                                                                clear runny honey, 1                                                                                                                                                                tablespoon                                                                                                                                                                harissa, 4                                                                                                                                                                                                                     baby aubergines, 3                                                                                                                                                                                                                    courgettes, 2                                                                                                                                                                                                                    green peppers, 2                                                                                                                                                                                                                    red peppers, 2                                                                                                                                                                                                                    red onions, 2                                                                                                                                                                                                                    tomatoes, 2                                                                                                                                                                tablespoons                                                                                                                                                                extra virgin olive oil, 2                                                                                                                                                                pieces of                                                                                                                                                                Arab-style flatbread, salad leaves, CHICKPEA SALAD, 1 x 400                                                                                                                                                                g tin of                                                                                                                                                                chickpeas, 1                                                                                                                                                                                                                    onion, ½                                                                                                                                                                a bunch of                                                                                                                                                                fresh flat-leaf parsley, 1                                                                                                                                                                                                                    lemon, ½                                                                                                                                                                tablespoon                                                                                                                                                                paprika, ½                                                                                                                                                                tablespoon                                                                                                                                                                ground cumin, 5                                                                                                                                                                tablespoons                                                                                                                                                                extra virgin olive oil","For the chickpea salad, drain the chickpeas and place in a bowl, then roughly mash with a fork., Peel and thinly slice the onion, and pick and finely chop the parsley, then add to the chickpeas. Squeeze over the lemon juice, then add the remaining ingredients and mix together. Season, and set aside., Warm the honey, then combine with the harissa in a small bowl and set aside., Next, prepare the vegetables. Trim and slice the aubergines lengthways, and thinly slice the courgettes. Deseed and slice the peppers, peel and slice the onions, then slice the tomatoes., Cook all the vegetables on a barbecue or char-grill pan over a medium heat, basting with the oil and turning occasionally, for about 10 minutes or until tender and cooked. Season while cooking., During the last 5 minutes of cooking time, baste the aubergines with the harissa and honey marinade. Leave them to cook for 3 minutes longer than the other vegetables, or until they begin to blacken and soften., Using a sharp knife, split open the flatbreads and lightly toast., To serve, place the vegetables and chickpea salad on the toasted flatbread with some salad leaves."
Super Noodle Ramen | Vegetable Recipes | Jamie Oliver,,"https://img.jamieoliver.com/jamieoliver/recipe-database/ArVSedenaECBJ-lGfGa7JM.jpg?tr=w-800,h-1066","['Serves', '4']",10 minutes,"“Everything you want in a bowl of ramen: it’s sweet, salty, sour, soft, crunchy and fresh, with a little bit of heat. The dark miso paste adds a salty element while the white miso adds sweetness. Kale is an incredible veg and responds brilliantly to lots of cooking methods. Just make sure it’s washed and dried, to remove any grit. ”",440,7.7g,0.9g,18.4g,-g,16.6g,75.2g,,"1                                                                                                                                                                bulb                                                                                                                                                                garlic, 1                                                                                                                                                                large                                                                                                                                                                brown onion, olive oil, 1                                                                                                                                                                large bunch of                                                                                                                                                                kale                                                                                                                                                                , (200g),mixed colours if you can get them, 2                                                                                                                                                                tablespoons                                                                                                                                                                dark miso paste, 2                                                                                                                                                                tablespoons                                                                                                                                                                white miso paste, 1                                                                                                                                                                heaped teaspoon                                                                                                                                                                tahini, 1                                                                                                                                                                tablespoon                                                                                                                                                                low-salt soy sauce, 2                                                                                                                                                                tablespoons                                                                                                                                                                mirin                                                                                                                                                                , or to taste, 1                                                                                                                                                                tablespoon                                                                                                                                                                sugar, 1                                                                                                                                                                tablespoon                                                                                                                                                                white wine vinegar, 1                                                                                                                                                                                                                    fresh red chilli, 400                                                                                                                                                                g                                                                                                                                                                mixed mushrooms, 4                                                                                                                                                                tablespoons                                                                                                                                                                teriyaki sauce, 250                                                                                                                                                                g                                                                                                                                                                brown-rice ramen noodles, 4                                                                                                                                                                tablespoons                                                                                                                                                                sesame seeds","To make the broth, separate and peel the garlic cloves, then peel and roughly slice the onion., Heat a splash of oil in a large pan over a medium heat, then slowly cook the whole garlic and sliced onion for 30 minutes, or until sweet and sticky – keep the lid on the pan for the first 20 minutes to keep in all the moisture, then remove for the final 10 minutes so they get a little colour., Add 2 litres of water to the pan. When it comes to the boil, turn the heat down to low and simmer for 20 minutes., Preheat the oven to 120ºC/gas ¼., Remove any tough stalky bits from the kale leaves, then place a third of the leaves in a low-sided baking tray (this will ensure it crisps up)., Toss it with a little drizzle of oil, then spread the leaves out so they’re not overlapping. Roast for 30 minutes, or until crisp and still green., Strain the broth through a sieve and, using a large metal spoon, squash the onion and garlic to release the flavour back into the pan., In a small bowl, mix both miso pastes and the tahini with a little of the broth to loosen it all up. Stir this back into the main pan and season with soy sauce and mirin., Keep the broth warm until everything else is ready., Blanch the remaining kale in your broth for 1 to 2 minutes. Remove with tongs and set half to one side – it is perfect as it is. The other half is going to become the pickle., When the kale for pickling is cool enough to handle, squeeze out all the juice into the broth, and put the kale in a bowl., Scrunch roughly with the sugar, vinegar and a pinch of sea salt, then finely slice and toss through the red chilli., Thickly slice and dry-fry the mushrooms in a frying pan for about 10 minutes, or until they look a bit wrinkly and have stopped releasing water., Pour in the teriyaki and a splash of oil and keep them all moving around the pan for 6 to 8 minutes, or until they have soaked it all up and they are dark and shiny., Cook the noodles in the broth, according to the packet instructions. Toast the sesame seeds in a dry frying pan., Once everything is ready, divide the noodles and broth between four bowls, along with the mushrooms, pickled kale, blanched kale and crispy kale for the top., Sprinkle over the toasted seeds, then serve with chilli sauce and toasted sesame oil for drizzling over."
Spicy Corn & Chickpea Burgers with Sweet Potato Wedges | Jamie Oliver,with smoky sweet potato wedges,"https://img.jamieoliver.com/jamieoliver/recipe-database/81304312.jpg?tr=w-800,h-1066","['Serves', '4']",plus chilling,"“Packed with spices, herbs and a hit of lemon zest, these vegan burgers ensure you get all the joy of tucking into a burger – all those beautiful contrasting textures. Making these veg-packed beauties gives us two of our 5-a-day, and because they’re only full of the good stuff, they’re super-healthy, but seriously satisfying, too. This recipe makes four burgers, so get your patties made at step 6 and freeze any remaining depending on how many mouths you’re feeding. If you’ve got any salady bits and bobs hanging around, serve them up alongside your burger. ”",578,11.8g,2g,17.3g,1.5g,17.8g,106.9g,13.4g,"800                                                                                                                                                                g                                                                                                                                                                sweet potatoes, 2                                                                                                                                                                teaspoons                                                                                                                                                                smoked paprika, olive oil, 1 x 400                                                                                                                                                                g tin of                                                                                                                                                                chickpeas, 1 x 340                                                                                                                                                                g tin of                                                                                                                                                                sweetcorn, ½                                                                                                                                                                a bunch of                                                                                                                                                                fresh coriander                                                                                                                                                                , (15g), ½                                                                                                                                                                teaspoon                                                                                                                                                                ground coriander, ½                                                                                                                                                                teaspoon                                                                                                                                                                ground cumin, 3                                                                                                                                                                heaped tablespoons                                                                                                                                                                plain flour                                                                                                                                                                , plus extra for dusting, 1                                                                                                                                                                                                                    lemon, 1                                                                                                                                                                small                                                                                                                                                                round lettuce, 2                                                                                                                                                                large                                                                                                                                                                ripe tomatoes, tomato ketchup, 4                                                                                                                                                                                                                    wholemeal burger buns, extra virgin olive oil","Preheat the oven to 200ºC/400ºF/gas 6., Scrub the sweet potatoes clean, then halve and cut into wedges. Sprinkle over a pinch of sea salt and black pepper and 1½ teaspoons of paprika (save the rest for the burgers). Drizzle with ½ tablespoon of olive oil, toss to coat and spread in one layer onto two baking trays., Bake in the hot oven for 35 to 40 minutes, or until golden and cooked through., While your wedges are cooking, drain the chickpeas and sweetcorn and place in a food processor. Pick the coriander leaves, then add half to the processor along with all of the stalks. If you don’t have a food processor, place in a bowl and mash with a potato masher or fork., Add the spices, flour and a pinch of sea salt, grate in the lemon zest, then pulse until combined, but not smooth – you want to retain a bit of texture. If you don’t have a food processor, combine with a fork, then scrunch with clean hands., On a flour-dusted surface, divide and shape the mixture into four equally sized patties (roughly 2cm thick). Pop onto a tray and place in the fridge for around 30 minutes to firm up., Heat a splash of olive oil in a large frying pan over a medium heat. Once hot, add the patties and cook for around 10 minutes, or until golden and cooked through, turning halfway., Click off 4 nice lettuce leaves, then finely slice the tomatoes horizontally., Halve the burger buns, then squeeze a large dollop of ketchup onto the base of each one (toast them if you like), then top with the burgers., Layer over a couple of slices of tomato, a lettuce leaf, a few coriander leaves and finally the burger tops., Chop the remaining lettuce with any leftover tomato, drizzle with a little extra virgin olive oil, add a squeeze of lemon juice, season, toss to coat and serve up with the burgers and sweet potato wedges."
