Recipe title,Subheading,Image (link),Recipe-detail serves,Recipe-detail time,Recipe-detail,Calories,Fat,Saturates,Sugars,Salt,Protein,Carbs,Fibre,Ingred-list,RecipeSteps
Sausage bake recipe | Jamie Oliver recipes,,"https://img.jamieoliver.com/jamieoliver/recipe-database/3L1Euu4haXS8mo-kNAbr4E.jpg?tr=w-800,h-1066","['Serves', '4']",10 minutes,,652,25.9g,10g,5.4g,1.40g,30.7g,78.7g,5g,"1                                                                                                                                                                                                                    onion, 2                                                                                                                                                                cloves of                                                                                                                                                                garlic, 1                                                                                                                                                                                                                    fresh green chilli, olive oil, 1                                                                                                                                                                                                                    lemon, 4                                                                                                                                                                                                                    higher-welfare sausages, 400                                                                                                                                                                g                                                                                                                                                                conchiglie pasta, 200                                                                                                                                                                g                                                                                                                                                                kale, 3                                                                                                                                                                sprigs of                                                                                                                                                                fresh oregano, 200                                                                                                                                                                g                                                                                                                                                                ricotta cheese, 30                                                                                                                                                                g                                                                                                                                                                pecorino cheese","Preheat the oven to 180ºC/gas 4., Peel and finely slice the onion, peel and chop the garlic, then dice the chilli., Fry the onion in a large pan in a lug of oil for 5 minutes, or until softened., Add the garlic, chilli and lemon zest, then fry for a couple of minutes. Chop and add the sausages, then cook for 10 minutes until turning golden., Meanwhile, cook the pasta according to the packet directions until al dente. Drain, then toss with 1 tablespoon of oil and pour into a baking dish., Tear the kale into the pan, then pick, chop and stir in the oregano. Cook for 2 minutes., Mix with the pasta, stir through half the ricotta and the lemon juice, and check the seasoning., Top with the remaining dollops of ricotta. Grate over the pecorino, then cover with tin foil and bake for 20 minutes, or until golden and bubbling, removing the foil after 10 minutes."
Kale & Sausage Stew | Jamie Oliver,,"https://img.jamieoliver.com/jamieoliver/recipe-database/6AOvX2Uy4NhBDQe_XyA4uc.jpg?tr=w-800,h-1066","['Serves', '4']",In40 minutes,,334,22.8g,8g,7.1g,2.00g,13.3g,20.3g,1.7g,"olive oil, 1                                                                                                                                                                                                                    onion, 2                                                                                                                                                                cloves of                                                                                                                                                                garlic, 1                                                                                                                                                                                                                    lemon, 1                                                                                                                                                                teaspoon                                                                                                                                                                fennel seeds, ½                                                                                                                                                                teaspoon                                                                                                                                                                crushed chillies, 1                                                                                                                                                                                                                    fresh bay leaf, 6                                                                                                                                                                                                                    sausages, 1½                                                                                                                                                                tablespoons                                                                                                                                                                plain flour, 1 x 400                                                                                                                                                                g tin                                                                                                                                                                chopped tomatoes, 500                                                                                                                                                                ml                                                                                                                                                                organic vegetable stock, 1                                                                                                                                                                large handful of                                                                                                                                                                kale","Peel and slice the onion, then add to a pan with 1 tablespoon of oil. Fry for 5 to 7 minutes, or until softened., Peel, finely slice and add the garlic, then peel 3 strips of zest from the lemon. Add to the pan along with the spices and bay leaf. Cook for 1 to 2 minutes., Chop the sausages and toss with the flour, then add to the pan and cook until browned all over., Pour in the tomatoes and stock, and bring to a simmer. Let it bubble away for 20 minutes, chop and add the kale and cook for 5 minutes, then serve."
Super Noodle Ramen | Vegetable Recipes | Jamie Oliver,,"https://img.jamieoliver.com/jamieoliver/recipe-database/ArVSedenaECBJ-lGfGa7JM.jpg?tr=w-800,h-1066","['Serves', '4']",10 minutes,"“Everything you want in a bowl of ramen: it’s sweet, salty, sour, soft, crunchy and fresh, with a little bit of heat. The dark miso paste adds a salty element while the white miso adds sweetness. Kale is an incredible veg and responds brilliantly to lots of cooking methods. Just make sure it’s washed and dried, to remove any grit. ”",440,7.7g,0.9g,18.4g,-g,16.6g,75.2g,,"1                                                                                                                                                                bulb                                                                                                                                                                garlic, 1                                                                                                                                                                large                                                                                                                                                                brown onion, olive oil, 1                                                                                                                                                                large bunch of                                                                                                                                                                kale                                                                                                                                                                , (200g),mixed colours if you can get them, 2                                                                                                                                                                tablespoons                                                                                                                                                                dark miso paste, 2                                                                                                                                                                tablespoons                                                                                                                                                                white miso paste, 1                                                                                                                                                                heaped teaspoon                                                                                                                                                                tahini, 1                                                                                                                                                                tablespoon                                                                                                                                                                low-salt soy sauce, 2                                                                                                                                                                tablespoons                                                                                                                                                                mirin                                                                                                                                                                , or to taste, 1                                                                                                                                                                tablespoon                                                                                                                                                                sugar, 1                                                                                                                                                                tablespoon                                                                                                                                                                white wine vinegar, 1                                                                                                                                                                                                                    fresh red chilli, 400                                                                                                                                                                g                                                                                                                                                                mixed mushrooms, 4                                                                                                                                                                tablespoons                                                                                                                                                                teriyaki sauce, 250                                                                                                                                                                g                                                                                                                                                                brown-rice ramen noodles, 4                                                                                                                                                                tablespoons                                                                                                                                                                sesame seeds","To make the broth, separate and peel the garlic cloves, then peel and roughly slice the onion., Heat a splash of oil in a large pan over a medium heat, then slowly cook the whole garlic and sliced onion for 30 minutes, or until sweet and sticky – keep the lid on the pan for the first 20 minutes to keep in all the moisture, then remove for the final 10 minutes so they get a little colour., Add 2 litres of water to the pan. When it comes to the boil, turn the heat down to low and simmer for 20 minutes., Preheat the oven to 120ºC/gas ¼., Remove any tough stalky bits from the kale leaves, then place a third of the leaves in a low-sided baking tray (this will ensure it crisps up)., Toss it with a little drizzle of oil, then spread the leaves out so they’re not overlapping. Roast for 30 minutes, or until crisp and still green., Strain the broth through a sieve and, using a large metal spoon, squash the onion and garlic to release the flavour back into the pan., In a small bowl, mix both miso pastes and the tahini with a little of the broth to loosen it all up. Stir this back into the main pan and season with soy sauce and mirin., Keep the broth warm until everything else is ready., Blanch the remaining kale in your broth for 1 to 2 minutes. Remove with tongs and set half to one side – it is perfect as it is. The other half is going to become the pickle., When the kale for pickling is cool enough to handle, squeeze out all the juice into the broth, and put the kale in a bowl., Scrunch roughly with the sugar, vinegar and a pinch of sea salt, then finely slice and toss through the red chilli., Thickly slice and dry-fry the mushrooms in a frying pan for about 10 minutes, or until they look a bit wrinkly and have stopped releasing water., Pour in the teriyaki and a splash of oil and keep them all moving around the pan for 6 to 8 minutes, or until they have soaked it all up and they are dark and shiny., Cook the noodles in the broth, according to the packet instructions. Toast the sesame seeds in a dry frying pan., Once everything is ready, divide the noodles and broth between four bowls, along with the mushrooms, pickled kale, blanched kale and crispy kale for the top., Sprinkle over the toasted seeds, then serve with chilli sauce and toasted sesame oil for drizzling over."
"Fried Rice with Kale, Squash & Chestnuts | Rice Recipes | Jamie Oliver",,"https://img.jamieoliver.com/jamieoliver/recipe-database/CDbHQPXf4mSADZmWeacydI.jpg?tr=w-800,h-1066","['Serves', '4']",5 minutes,,360,3g,0g,15g,0.6g,9g,74g,8g,"200                                                                                                                                                                g                                                                                                                                                                mixed basmati and wild rice, 1                                                                                                                                                                                                                    onion, 1                                                                                                                                                                medium                                                                                                                                                                squash or pumpkin, 1-2                                                                                                                                                                                                                    fresh red chillies, 150                                                                                                                                                                g                                                                                                                                                                cooked chestnuts, 2                                                                                                                                                                cloves of                                                                                                                                                                garlic, 200                                                                                                                                                                g                                                                                                                                                                curly kale, 1                                                                                                                                                                bunch of                                                                                                                                                                flat-leaf parsley, olive oil, 1                                                                                                                                                                stick of                                                                                                                                                                cinnamon, 2                                                                                                                                                                                                                    cloves","Rinse, then cook the rice according to the packet instructions. Drain, rinse with cold water and set aside., Peel and finely slice the onion. Peel, deseed and cut the squash or pumpkin into 2 to 3cm chunks. Finely slice the chillies, removing the seeds and pith, if you like it milder., Roughly chop the chestnuts, peel and finely slice the garlic and roughly chop the kale. Pick and roughly chop the parsley., Heat a splash of oil in a large lidded frying pan over a medium heat and fry the onion for 5 minutes, until beginning to soften., Tip in the squash or pumpkin, chillies, cinnamon and cloves, then add a splash of water. Cover and cook for 10 minutes, stirring occasionally, until the squash begins to soften., Remove the lid, add the chestnuts and cook for another 5 minutes. Stir in 
the garlic, cooked rice and kale, season and cook, uncovered, for 5 minutes, until the rice has a caramelised base and the squash is cooked through., Whack up the heat for a couple of minutes, stirring the rice and letting the bottom crisp up even more. Remove from the heat and sprinkle over the parsley."
Salt & Cinnamon Kale Chips | Vegetable Recipes | Jamie Oliver,,"https://img.jamieoliver.com/jamieoliver/recipe-database/E2fHhWSUKQpA7iortrqfkD.jpg?tr=w-800,h-1066","['Serves', '8']",In15 minutes,"“In Denmark, kale is eaten as part of a good luck meal on New Year’s Eve. Enjoy this sweet and salty baked snack with a celebratory cocktail. ”",50,5g,0.5g,1g,0.7g,1g,1g,1g,"12                                                                                                                                                                large                                                                                                                                                                whole kale leaves                                                                                                                                                                , (200g), 3                                                                                                                                                                tablespoons                                                                                                                                                                olive oil, 1/2                                                                                                                                                                tablespoon                                                                                                                                                                sugar, 1/2                                                                                                                                                                tablespoon                                                                                                                                                                cinnamon","Preheat the oven to 200ºC/gas 6., Rinse and dry the kale leaves before removing most of the centre stalk, leaving long, thin pieces of kale., Toss the kale in the oil, then sprinkle with the sugar, cinnamon and ½ tablespoon of sea salt., Arrange the leaves in a single layer on a couple of baking trays and bake for 5 minutes, until crisp., Transfer the kale to a rack to cool, then serve."
Sesame-roasted kale recipe | Jamie Oliver kale recipes,,"https://img.jamieoliver.com/jamieoliver/recipe-database/Ewdgm5dOKxV81tTj1GTeRg.jpg?tr=w-800,h-1066","['a', 'side']",In30 minutes,"“Another one to convert doubters, kale has such a different quality when roasted, compared to boiled. It goes crisp and crackly in some parts, and tender in others. An easy side with a subtle Asian flavour.  ”",105,8g,1.1g,1.6g,,4.9g,1.9g,,"500                                                                                                                                                                g                                                                                                                                                                kale, 2                                                                                                                                                                teaspoons                                                                                                                                                                sesame oil, 1                                                                                                                                                                tablespoon                                                                                                                                                                olive oil, 1                                                                                                                                                                tablespoon                                                                                                                                                                sesame seeds","Preheat the oven to 220ºC/gas 7., Rinse the kale under cold running water and dry the leaves very well, in a salad spinner if you have one. Cut out the centre stalks, then cut the kale into 5cm slices., Place the kale on a baking tray and drizzle over the sesame and olive oils, scatter over the sesame seeds and season with sea salt and black pepper., Roast in the oven for 20 minutes, turning halfway through cooking, until crisp at the edges."
Miso broth recipe | Jamie Oliver recipes,"Chicken, mushrooms & wild rice","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1594_9_1439905341.jpg?tr=w-800,h-1066","['Serves', '2']",In40 minutes,"“Mixed wild rice is much more nutritious than regular rice and is a good source of both magnesium and phosphorus, which are good for maintaining healthy teeth and skin. ”",521,8.1g,1.9g,5.3g,1.1g,45.1g,70.4g,5.3g,"150                                                                                                                                                                g                                                                                                                                                                mixed brown and wild or brown rice, 20                                                                                                                                                                g                                                                                                                                                                dried porcini mushrooms, 1                                                                                                                                                                                                                    red onion, groundnut oil, 1 x                                                                                                                                                                5cm piece of                                                                                                                                                                ginger, 1                                                                                                                                                                heaped teaspoon                                                                                                                                                                miso paste, 800                                                                                                                                                                ml                                                                                                                                                                really good chicken stock, 6                                                                                                                                                                                                                    radishes, rice or white wine vinegar, 1 x 200                                                                                                                                                                g                                                                                                                                                                skinless free-range chicken breast, 1                                                                                                                                                                handful of                                                                                                                                                                colourful curly kale, 1                                                                                                                                                                sheet of                                                                                                                                                                nori, 150                                                                                                                                                                g                                                                                                                                                                mixed mushrooms, such as enoki, chestnut, shiitake","Cook the rice according to the packet instructions., Put the porcini in a small bowl and just cover with boiling water to rehydrate them., Meanwhile, peel the onion and cut into eighths, then place in a medium pan on a medium-high heat with 1 teaspoon of grountnut oil. Cook for a few minutes, or until dark golden, stirring occasionally, while you peel and matchstick the ginger., Reduce the heat to medium-low, then add the ginger, miso paste and stock, along with the porcini and soaking water, leaving the last gritty bit behind. Cover and simmer gently for 20 minutes., Halve the radishes, put them into a bowl, toss in a splash of vinegar and a small pinch of sea salt and leave aside to quickly pickle., Finely slice the chicken and tear the kale and nori into small pieces, removing any tough stalks from the kale. Break up the mushrooms, leaving the cute ones whole, and stir it all through the broth., Re-cover and cook for 4 minutes, or until the chicken is cooked through. Drain and divide the rice between your bowls, followed by the radishes., Season the broth to perfection, ladle it into the bowls, then serve."
"Ricotta, squash and kale omelette | Eggs recipes | Jamie Oliver",Perfectly portable snack,"https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1533_2_1431620918.jpg?tr=w-800,h-1066","['Serves', '2']",In20 minutes,,87,6.2g,1.9g,1.7g,0.2g,5.3g,3.1g,0.7g,"2                                                                                                                                                                large                                                                                                                                                                free-range eggs, 1                                                                                                                                                                handful of                                                                                                                                                                fresh kale                                                                                                                                                                , or frozen kale powder (see below), 2                                                                                                                                                                tablespoons                                                                                                                                                                ricotta cheese, 150                                                                                                                                                                g                                                                                                                                                                leftover roasted butternut squash, olive oil, Parmesan cheese","Whisk the eggs in a large bowl., If using fresh kale, tear it into a blender (use a hand-held stick blender, if you prefer) and blitz until fine., Add the kale and ricotta to the eggs and whisk again., Mash the squash with a fork, remove the skin, then add to the bowl., Preheat the grill to medium-high., Place a small non-stick frying pan on a medium heat, drizzle with a little oil, then pour in the mixture. Tilt the pan to spread out the mixture and form an even layer, then let it cook for 1 to 2 minutes, or until the sides start to bubble and get golden., Grate a fine layer of Parmesan over one half of the omelette, then pop it under the grill for 3 to 5 minutes, or until golden and cooked through., Once cooked, carefully remove the omelette to a board and portion it up, keeping the side with the Parmesan for toddlers and adults only., For babies, you can cut it into pieces or wedges, leave to cool, then let them explore holding the food with their hands or using a spoon to mash it up, if they like (for more information on stages of complementary feeding, click here)."
Kale & Banana Puree | Weaning | Jamie Oliver,Wonderful weaning recipes your little one will love,"https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1524_2_1432222828.jpg?tr=w-800,h-1066","['Makes', '200g']",,,,,,,,,,,"1                                                                                                                                                                handful of                                                                                                                                                                fresh kale                                                                                                                                                                , or frozen kale powder (see below), ½                                                                                                                                                                 a                                                                                                                                                                ripe banana, 100                                                                                                                                                                ml                                                                                                                                                                light coconut milk","If using fresh, tear the kale into a blender (use a hand-held stick blender, if you prefer) and blitz to a fine powder. Peel and add the banana to the blender, or add both the kale and banana to a bowl. Pour in the coconut milk, then either blend to a purée, pulse, mash and/or finely chop depending on the stage your little one is at (for more information on stages of complementary feeding, click here). If it’s a bit too thick, add a little water to loosen, then serve., Tricks & tips:Make up big batches of blitzed kale powder and keep it in the freezer for adding to other meals."
Jools Wholesome Veg and Bean Soup | Vegetable Recipes | Jamie Oliver,A hearty homemade dish packed with the good stuff,"https://img.jamieoliver.com/jamieoliver/recipe-database/80764282.jpg?tr=w-800,h-1066","['to', '6']",In50 minutes,"“I love this soup – it’s great to know that once the children have eaten a big bowl of it, they’re well on their way to getting their 5-a-day. Feel free to use pearl barley instead of beans, but just remember to add a bit more liquid ”",179,6.2g,1.2g,6.6g,0.4g,10.8g,18.1g,8.9g,"2                                                                                                                                                                sticks of                                                                                                                                                                celery, 3                                                                                                                                                                                                                    carrots, 2                                                                                                                                                                large                                                                                                                                                                leeks, 2                                                                                                                                                                cloves of                                                                                                                                                                garlic, 1                                                                                                                                                                sprig of                                                                                                                                                                fresh rosemary, 2                                                                                                                                                                rashers of                                                                                                                                                                higher-welfare smoked streaky bacon, olive oil, 1 x 400                                                                                                                                                                g tin of                                                                                                                                                                borlotti or cannellini beans, 1                                                                                                                                                                litre                                                                                                                                                                organic vegetable or chicken stock, 75                                                                                                                                                                g                                                                                                                                                                baby spinach or kale, 100                                                                                                                                                                g                                                                                                                                                                frozen peas","Start by prepping the base of your soup: trim and very finely slice the celery, peel and roughly chop the carrots and trim, wash and roughly chop the leeks. Peel and very finely slice the garlic, then pick and finely chop the rosemary. Finely slice the bacon., Drizzle 1 tablespoon of oil into a large pan on a medium heat, then add the rosemary and bacon. Fry for a few minutes, or until the bacon is just turning golden, then add the chopped celery, carrots, leeks and garlic. Cook gently for around 15 minutes, or until soft, stirring regularly., Add the beans (there’s no need to drain them) and stock. Bring to the boil, then reduce to a simmer for 30 minutes – add a little more stock or water if you think it needs it., Finally, add the spinach or kale and the peas and cook for a further 3 minutes, or until the greens are cooked but still a vibrant green. Have a taste and season with sea salt and black pepper, if needed, then tuck in."
Sausage gnocchi | Pork recipes | Jamie Oliver recipes,With warm kale & bean salad,"https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/855_1_1436884547.jpg?tr=w-800,h-1066","['Serves', '4']",In15 minutes,“Gnocchi is a great fridge staple – just add oomph with spicy sausage sauce for a delicious dinner ”,526,29.6g,7.5g,13.8g,0.7g,24.7g,32.1g,10.1g,"GNOCCHI, 4                                                                                                                                                                                                                    spicy higher-welfare sausages (at least 80% meat), 2                                                                                                                                                                teaspoons                                                                                                                                                                fennel seeds, 2                                                                                                                                                                sprigs of                                                                                                                                                                fresh rosemary, 125                                                                                                                                                                ml                                                                                                                                                                Chianti, 200                                                                                                                                                                g                                                                                                                                                                tenderstem broccoli, 700                                                                                                                                                                g                                                                                                                                                                passata, 400                                                                                                                                                                g                                                                                                                                                                gnocchi, 2                                                                                                                                                                tablespoons                                                                                                                                                                fat-free natural yoghurt, GREENS, 2                                                                                                                                                                rashers of                                                                                                                                                                higher-welfare smoked streaky bacon, olive oil, 40                                                                                                                                                                g                                                                                                                                                                blanched hazelnuts, 1                                                                                                                                                                teaspoon                                                                                                                                                                maple syrup or runny honey, 200                                                                                                                                                                g                                                                                                                                                                fine green beans, 300                                                                                                                                                                g                                                                                                                                                                mixed greens, such as curly kale, Swiss chard, cavolo nero, spring greens, Brussels tops, 1½                                                                                                                                                                tablespoons                                                                                                                                                                extra virgin olive oil, 1½                                                                                                                                                                tablespoons                                                                                                                                                                sherry vinegar",
