Recipe title,Subheading,Image (link),Recipe-detail serves,Recipe-detail time,Recipe-detail,Calories,Fat,Saturates,Sugars,Salt,Protein,Carbs,Fibre,Ingred-list,RecipeSteps
Fillet of beef | Jamie Oliver roasted beef recipes,Wrapped in porcini & prosciutto,"https://img.jamieoliver.com/jamieoliver/recipe-database/83619403.jpg?tr=w-800,h-1066","['Serves', '6']",15 minutes,"“In this wonderfully extravagant showstopper the earthy porcini go hand-in-hand with the garlic, thyme and butter to really kiss the meat as it cooks, creating a flavour-packed meltingly tender treat. Wrapping the fillet in a parcel of prosciutto not only protects it, but also seasons it to perfection as it cooks. Double win! ”",439,25.4g,12g,0.6g,1.4g,43g,2.8g,0.6g,"1                                                                                                                                                                kg                                                                                                                                                                centre fillet of beef                                                                                                                                                                , trimmed, 20                                                                                                                                                                g                                                                                                                                                                dried porcini mushrooms, 1                                                                                                                                                                large bulb of                                                                                                                                                                garlic, 50                                                                                                                                                                g                                                                                                                                                                unsalted butter, ½                                                                                                                                                                a                                                                                                                                                                lemon, olive oil, 10                                                                                                                                                                large slices of                                                                                                                                                                higher-welfare prosciutto                                                                                                                                                                 , or Parma ham, 4                                                                                                                                                                sprigs of                                                                                                                                                                fresh rosemary, 4                                                                                                                                                                sprigs of                                                                                                                                                                fresh thyme, 250                                                                                                                                                                ml                                                                                                                                                                red wine","Preheat the oven to 220ºC/425ºF/gas 7., Get the meat out of the fridge and leave to come up to room temperature before you cook it. Cover the porcini with 300ml of boiling water and leave to rehydrate for 5 minutes., Peel and finely chop 2 of the garlic cloves, then place in a large frying pan on a high heat with a knob of the butter. Add the porcini and half the soaking liquor, then reduce the heat to low and simmer for 5 minutes, or until thick and syrupy., Squeeze in the lemon juice, stir in the remaining butter, and season to taste with sea salt and black pepper. Leave to cool slightly., Drizzle the beef with 1 tablespoon of oil and season with black pepper. Sear in a sturdy roasting tray over a medium heat on the hob until browned all over, then remove from the heat., Lay out the slices of prosciutto on a large piece of greaseproof paper, overlapping them slightly, making a sheet big enough to wrap around the fillet., Spread the mushroom mixture lengthways over one half of the prosciutto, then sit the beef on top. Carefully roll up, tuck in the ends, then discard the paper. Secure with butcher’s string., Squash the remaining unpeeled garlic cloves and put into the roasting tray with the herbs, then carefully place the beef on top. Cook in the oven for 25 minutes for rare, 30 to 35 minutes for medium, or 40 minutes for well done., When the time’s up, remove the meat to a board to rest for 5 minutes, pouring any juices back into the tray., Transfer the tray to a medium-high heat on the hob, pour in the wine and the remaining porcini soaking liquor (discarding just the last gritty bit) and simmer to your desired consistency, scraping up all the goodness from the bottom of the tray., Remove from the heat, and sieve before serving, if you like – I also like to whisk in an extra knob of butter for maximum silkiness., Carve up the beef and serve drizzled with the red wine sauce – delicious with celeriac and potato mash, and steamed greens."
Roast beef & Yorkshire puddings | Jamie Oliver recipes,Served with epic beef-bone gravy,"https://img.jamieoliver.com/jamieoliver/recipe-database/63138359.jpg?tr=w-800,h-1066","['with', 'leftovers']",20 minutes,"“This supercharged roast dinner will send your taste buds out of control. I've enlisted the force of science in order to get the Yorkshire puddings bang-on. It's a precise method, but the beauty is it's guaranteed to give you beyond brilliant results, every time. Make the gravy in advance, if you want to get ahead. ”",812,51.4g,18.3g,8.8g,1.1g,44.2g,39.6g,2.4g,"YORKSHIRE PUDDINGS (MAKES 6), 4                                                                                                                                                                large                                                                                                                                                                free-range eggs, 150                                                                                                                                                                g                                                                                                                                                                plain flour, 175                                                                                                                                                                ml                                                                                                                                                                whole milk, 50                                                                                                                                                                g                                                                                                                                                                beef dripping, GRAVY, 2                                                                                                                                                                kg                                                                                                                                                                beef bones                                                                                                                                                                , with bone marrow, 2                                                                                                                                                                large                                                                                                                                                                leeks, 2                                                                                                                                                                                                                    red onions, 2                                                                                                                                                                heaped tablespoons                                                                                                                                                                plain flour, 100                                                                                                                                                                ml                                                                                                                                                                red wine, 100                                                                                                                                                                ml                                                                                                                                                                port, BEEF, 2                                                                                                                                                                kg                                                                                                                                                                whole dry-aged sirloin of beef, olive oil, 40                                                                                                                                                                g                                                                                                                                                                black peppercorns, 3                                                                                                                                                                sprigs of                                                                                                                                                                fresh rosemary","Ideally, make your Yorkie batter the night before. Whisk the eggs, flour, milk, 25ml of water and a pinch of sea salt to a smooth batter, then pop into the fridge overnight, removing when you preheat the oven for the meat (or, as a minimum, make the day you need it but leave to rest at room temperature for at least 30 minutes)., Preheat the oven to 180ºC/350ºF/gas 4., For the gravy, place the bones in a large roasting tray. Trim, wash and roughly chop the leeks, quarter the unpeeled onions, then add to the tray and roast for 45 minutes, or until golden brown., Remove the bones and veg to a large pot, keeping the tray of juices to one side. Top up the pot with 2.5 litres of water, bring to the boil, then reduce to a simmer for at least 2 hours 30 minutes, or until the liquid has reduced by half., Place the tray over a medium heat on the hob, then add the flour and stir well to pick up any sticky bits from the bottom. Pour in the wine and port, leave to bubble away for 1 minute, then gradually whisk in a few ladles of the stock, before tipping it all back into the pot., Simmer gently for a further 2 hours, or until you reach your desired consistency., Lift out the bones and strain the gravy, skimming off any fat from the surface, then adjust the seasoning, if needed. Keep aside to reheat at the last minute., When you’re ready, remove the beef from the fridge and leave to come up to room temperature. Turn the oven up to full whack (240ºC/475ºF/gas 9)., Score the beef fat in a criss-cross fashion, then rub with 1 tablespoon of oil., In a blender, blitz the peppercorns, 1 tablespoon of salt and the rosemary leaves to a fine dust, then sprinkle and pat all over the beef., Place a large roasting tray on a medium-high heat, carefully sear the beef on all sides, then transfer to the oven., Immediately reduce the temperature to 180ºC/350ºF/gas 4 and roast for 50 minutes – this will give you medium-rare (cook for a little longer, if you prefer) – then remove to a board. Cover and rest for 30 minutes., Turn the oven up to 220ºC/425ºF/gas 7., Divide the dripping between a 6-well deep Yorkshire pudding tray (8.3g per well, if you want to be super-scientific about it!), then place on the middle shelf of the oven for 5 minutes, or until the fat is smoking hot., Quickly but carefully pour the batter into the wells – each should be between half and three-quarters full. Immediately return to the oven and bake for 25 minutes, or until they have quadrupled in volume, are deep golden all over and sound hollow when tapped., Carve and serve up the beef, adding a Yorkshire pudding to each plate, then drizzle with gravy (reheat, if needed). Delicious served with pinches of lemon-dressed watercress, horseradish and crispy roast potatoes."
Spicy beef & cauli rice | Jamie Oliver recipes,With coconut milk & fresh mint,"https://img.jamieoliver.com/jamieoliver/recipe-database/108100212.jpg?tr=w-800,h-1066","['Serves', '4']",In24 minutes,,333,16g,8.5g,8.2g,0.9g,33.7g,12.5g,4.1g,"500                                                                                                                                                                g                                                                                                                                                                lean minced beef, 1                                                                                                                                                                head of                                                                                                                                                                cauliflower                                                                                                                                                                , (800g), 1                                                                                                                                                                heaped teaspoon                                                                                                                                                                rendang powder, 1                                                                                                                                                                bunch of                                                                                                                                                                fresh mint                                                                                                                                                                , (30g), 1 x 400                                                                                                                                                                g tin of                                                                                                                                                                light coconut milk","Place the minced beef in a large shallow casserole pan with 1 tablespoon of olive oil, then break it up and fry on a high heat, stirring regularly., Click off and discard any tatty outer leaves from the cauliflower, putting the nice leaves into a food processor., Halve the cauliflower, breaking up one half into the processor. Cut little bite-sized florets off the other half into the mince pan, chucking all the stalks into the processor as you go., Stir the rendang powder into the pan and cook it all for 10 minutes, or until crispy, stirring regularly., Meanwhile, pick half the mint leaves into the processor, add a pinch of sea salt and black pepper, and blitz until fine., Tip into a heatproof bowl, cover, and microwave on high for 4 to 5 minutes., Reserving the baby leaves, pick the remaining mint leaves into the pan, toss well, then pour in the coconut milk and half a tin’s worth of water., Bring to the boil, simmer for 5 minutes, then taste, season to perfection, and scatter over the reserved mint leaves., Give the cauli rice a good mix up, and serve on the side."
Meltin' mustardy beef | Beef recipes | Jamie Oliver recipes,Sticky with mustard & Worcestershire sauce,"https://img.jamieoliver.com/jamieoliver/recipe-database/64975492.jpg?tr=w-800,h-1066","['Serves', '8']",hours cook),,348,18g,6.4g,11.8g,1.5g,34g,13.4g,1.6g,"900                                                                                                                                                                g                                                                                                                                                                shin of beef                                                                                                                                                                , bone out (ask your butcher for the bone), 500                                                                                                                                                                g                                                                                                                                                                carrots, 2                                                                                                                                                                                                                    onions, 120                                                                                                                                                                ml                                                                                                                                                                Worcestershire sauce, 2                                                                                                                                                                heaped teaspoons                                                                                                                                                                wholegrain mustard","Preheat the oven to 160ºC/325ºF/gas 3., Place a large shallow casserole pan on a high heat, with a large non-stick frying pan on a high heat alongside., Dice the beef into 5cm chunks and toss with a generous amount of black pepper and a pinch of sea salt, then dry fry in the hot frying pan with the bone for 8 minutes., Meanwhile, wash and trim the carrots, chop into 5cm chunks, and place in the casserole pan with 1 tablespoon of olive oil., Peel and quarter the onions and break apart into petals, straight into the pan, stirring regularly., When the meat is nicely coloured, tip it into the casserole pan, then stir in the Worcestershire sauce and mustard, and cover with 800ml of boiling kettle water., Cover, then cook in the oven for 4 hours, or until the beef is meltingly tender. Loosen with a splash of water, if needed. Taste, season to perfection, and serve."
Dukkah beef carpaccio | Beef recipes | Jamie Oliver recipes,"Crunchy radishes, jewels of pomegranate & preserved lemons","https://img.jamieoliver.com/jamieoliver/recipe-database/64975482.jpg?tr=w-800,h-1066","['or', '8']",In12 minutes,"“Get ready for a taste of luxury with just 5 beautiful ingredients. This looks so impressive but is really simple to put together and on the table in minutes.
 ”",265,15.2g,5.6g,3.6g,1.1g,27.3g,4.3g,0.8g,"500                                                                                                                                                                g piece of                                                                                                                                                                fillet steak, 300                                                                                                                                                                g                                                                                                                                                                radishes                                                                                                                                                                , ideally with leaves, 1                                                                                                                                                                                                                    pomegranate, 2                                                                                                                                                                                                                    preserved lemons                                                                                                                                                                , (20g each), 1                                                                                                                                                                heaped tablespoon                                                                                                                                                                dukkah","Rub the steak all over with ½ a tablespoon of olive oil and a pinch of sea salt and black pepper., Get a non-stick frying pan hot on a high heat, then sear the steak on all sides for 3 minutes in total. Remove to a board., Finely slice the radishes, reserving any nice leaves. Halve the pomegranate and holding one half cut side down in your fingers, bash the back of it with a spoon so all the seeds tumble out into a bowl., Squeeze the juice from the remaining half through a sieve into a separate bowl., Quarter the preserved lemons and trim away the seedy core. Finely chop the rind and add to the pomegranate juice with 1 tablespoon each of extra virgin olive oil and red wine vinegar, then taste and season to perfection., Slice the steak as finely as you can, then use the side of your knife to flatten and stretch out each slice., Divide between your plates, sprinkle over the radishes and leaves, then spoon over the dressing., Scatter over the dukkah and pomegranate seeds, then finish with a drizzle of extra virgin olive oil."
Italian seared beef | Beef recipes | Jamie Oliver recipes,Beautiful rump steak with green pesto & Parmesan,"https://img.jamieoliver.com/jamieoliver/recipe-database/89080985.jpg?tr=w-800,h-1066","['Serves', '2']",In10 minutes,“The perfect date-night meal. They’ll never know how quick and easy it was as they shower you with praise for cooking up this 5-ingredient beauty. ”,321,21.1g,5.3g,0.5g,1g,32.2g,0.7g,0.3g,"1                                                                                                                                                                tablespoon                                                                                                                                                                pine nuts, 250                                                                                                                                                                g                                                                                                                                                                rump steak, 2                                                                                                                                                                heaped teaspoons                                                                                                                                                                green pesto, 40                                                                                                                                                                g                                                                                                                                                                rocket, 15                                                                                                                                                                g                                                                                                                                                                 Parmesan cheese","Put a large non-stick frying pan on a high heat, toasting the pine nuts as it heats up, tossing regularly and removing when golden., Cut the fat off the rump, finely chop the fat and place in the pan to render and crisp up while you cut the sinew off the rump, then season it with sea salt and black pepper., Place between two sheets of greaseproof paper and bash to 1cm thick with a rolling pin, also tenderizing the meat., Scoop out and reserve the crispy bits of fat, then sear the steak in the hot pan for 1 minute on each side, until golden but still blushing in the middle. Remove to a board., Spread the pesto over a sharing platter. Thinly slice the steak at an angle, then plate up. Pile the rocket on top, then scatter over the pine nuts and reserved crispy fat, if you like., Mix the steak resting juices with 1 tablespoon of extra virgin olive oil and drizzle over. Shave over the Parmesan, tossing before serving."
Sizzling sirloin | Beef recipes | Jamie Oliver steak recipes,"Garlicky aubergines, pan juices & sweet cherry tomatoes","https://img.jamieoliver.com/jamieoliver/recipe-database/73711721.jpg?tr=w-800,h-1066","['Serves', '2']",In30 minutes,,386,22.1g,9g,9.5g,0.8g,36.5g,11g,1.9g,"2                                                                                                                                                                large                                                                                                                                                                aubergines                                                                                                                                                                , (800g total), 300                                                                                                                                                                g                                                                                                                                                                sirloin steak                                                                                                                                                                , (ideally 1.5cm thick), 2                                                                                                                                                                cloves of                                                                                                                                                                garlic, 300                                                                                                                                                                g                                                                                                                                                                ripe mixed-colour cherry tomatoes, ½                                                                                                                                                                a bunch of                                                                                                                                                                fresh basil                                                                                                                                                                , (15g)","Prick the aubergines, then microwave in a covered bowl on high for 10 minutes, or until soft., Meanwhile, pull the fat off the sirloin and place the fat in a large cold non-stick frying pan., Put on a medium-high heat to render as it heats up, moving it around to coat the pan, while you cut off the sinew, then rub the steak with a pinch of sea salt and black pepper., Peel and finely slice the garlic, and halve the tomatoes., Sear the steak in the hot pan for 2 minutes on each side for medium, or to your liking, then remove to a plate to rest, discarding the piece of fat., Sprinkle the garlic straight into the pan. Discard the aubergine stalks, chop up the flesh and add to the pan with any tasty juices, then toss in the tomatoes for 2 minutes., Tear in most of the basil leaves, stir in 1 tablespoon of red wine vinegar, taste and season to perfection, and plate up., Slice the steak, place on top, pick over the remaining basil, then drizzle with 1 teaspoon of extra virgin olive oil and the resting juices."
Ginger shakin' beef | Beef recipes | Jamie Oliver recipes,With miso & crunchy pak choi,"https://img.jamieoliver.com/jamieoliver/recipe-database/55846371.jpg?tr=w-800,h-1066","['Serves', '2']",In16 minutes,,373,19.8g,8.4g,9.9g,1.1g,35.7g,13.4g,2.9g,"300                                                                                                                                                                g                                                                                                                                                                sirloin steak                                                                                                                                                                , (ideally 1.5cm thick), 4                                                                                                                                                                cm piece of                                                                                                                                                                ginger, 1                                                                                                                                                                tablespoon                                                                                                                                                                miso paste, 2                                                                                                                                                                teaspoons                                                                                                                                                                runny honey, 2                                                                                                                                                                                                                    pak choi                                                                                                                                                                , (250g)","Pull the fat off the sirloin, finely slice the fat and place it in a cold non-stick frying pan., Put on a medium-high heat to crisp up while you peel and matchstick the ginger, then add that to crisp up, too., Cut off the sinew, then dice the steak into 3cm chunks and toss with the miso until well coated., Scoop the crispy fat and ginger out and put aside, then add the steak chunks to the pan., Cook for 4 minutes, tossing regularly, then drizzle in the honey and 1 tablespoon of red wine vinegar. Toss for 1 more minute until shiny and sticky., Meanwhile, halve the pak choi, cook in a pan of boiling water for just 1 minute so they retain a bit of crunch, then drain well and plate up., Spoon over the steak and sticky juices from the pan, and finish with the reserved crispy bits."
Messy meatball buns | Beef recipes | Jamie Oliver recipes,"With pesto, mozzarella & tomato sauce for dunking","https://img.jamieoliver.com/jamieoliver/recipe-database/55846368.jpg?tr=w-800,h-1066","['Makes', '4']",In21 minutes,“These 5-ingredient meatball buns are delicious – and perfect for encouraging little ones to get hands-on in the kitchen. ”,495,24g,8.5g,5.8g,2g,35.5g,35.5g,2.4g,"400                                                                                                                                                                g                                                                                                                                                                lean minced beef, 8                                                                                                                                                                heaped teaspoons                                                                                                                                                                green pesto, 1 X 400                                                                                                                                                                g tin of                                                                                                                                                                plum tomatoes, 1 x 125                                                                                                                                                                g ball of                                                                                                                                                                mozzarella, 4                                                                                                                                                                                                                    soft burger buns","Use your clean hands to scrunch the minced beef with half the pesto and a pinch of sea salt and black pepper., Split into 12 pieces and, with wet hands, roll into balls. Brown the balls all over in a non-stick frying pan on a high heat with 1 tablespoon of olive oil, shaking the pan regularly., Once the balls are golden and gnarly, pour in the tomatoes, breaking them up with a wooden spoon, along with just a quarter of a tin’s worth of water., Bring to the boil, slice the mozzarella and lay over the balls, pop the lid on and leave to thicken for 5 minutes on a medium heat., Meanwhile, warm your buns in a large dry non-stick frying pan or in the oven on a low heat., Split each bun and spread 1 heaped teaspoon of pesto inside. Divvy up the balls and mozzarella with a little sauce, serving the rest on the side for dunking."
Epic rib-eye steak | Beef recipes | Jamie Oliver recipes,With white beans & mixed mushrooms,"https://img.jamieoliver.com/jamieoliver/recipe-database/55846364.jpg?tr=w-800,h-1066","['Serves', '4']",In26 minutes,“Your steak recipe doesn’t need to end once you’ve basted it with garlic and fresh rosemary. Combine a jar of white beans and mushrooms in those lovely juices and dig in.  ”,501,30.8g,13.6g,1.8g,0.7g,37.3g,19.7g,6.3g,"600                                                                                                                                                                g piece of                                                                                                                                                                rib-eye steak                                                                                                                                                                 , (ideally 5cm thick), fat removed, 4                                                                                                                                                                sprigs of                                                                                                                                                                fresh rosemary, 4                                                                                                                                                                cloves of                                                                                                                                                                garlic, 350                                                                                                                                                                g                                                                                                                                                                mixed mushrooms, 1 x 600                                                                                                                                                                g jar of                                                                                                                                                                 quality white beans","Place a large non-stick frying pan on a medium-high heat., Rub the steak all over with a pinch of sea salt and black pepper, then sear on all sides for 10 minutes in total, so you achieve good colour on the outside but keep it medium rare in the middle, or cook to your liking, turning regularly with tongs., Meanwhile, strip the rosemary leaves off the sprigs, peel and finely slice the garlic, and tear up any larger mushrooms., When the steak’s done, remove to a plate and cover with tin foil., Reduce the heat under the pan to medium, and crisp up the rosemary for 30 seconds, then add the garlic and mushrooms and cook for 8 minutes, or until golden, tossing regularly., Pour in the beans and their juice, add 1 tablespoon of red wine vinegar and simmer for 5 minutes, then season to perfection., Sit the steak on top and pour over any resting juices. Slice and serve at the table, finishing with a little extra virgin olive oil, if you like."
Beef shin ragu with creamy polenta | Beef recipes | Jamie magazine,"Rich, rib-sticking goodness","https://img.jamieoliver.com/jamieoliver/recipe-database/49213396.jpg?tr=w-800,h-1066","['Serves', '4']",In2 hours,"“This is an incredibly versatile stew, perfect with buttery polenta but equally great tossed through pappardelle or alongside creamy mashed potatoes and greens. ”",490,20.5g,10.5g,12.2g,1.35g,16.8g,51.3g,4.5g,"1                                                                                                                                                                kg                                                                                                                                                                beef shin                                                                                                                                                                , off the bone, sinew removed, olive oil, 3                                                                                                                                                                sprigs of                                                                                                                                                                fresh rosemary, 2                                                                                                                                                                                                                    onions, 4                                                                                                                                                                cloves of                                                                                                                                                                garlic, 2                                                                                                                                                                sticks of                                                                                                                                                                celery, 175                                                                                                                                                                ml                                                                                                                                                                Italian red wine, 1 x 400                                                                                                                                                                g tin of                                                                                                                                                                plum tomatoes, 400                                                                                                                                                                ml                                                                                                                                                                quality beef stock, 150                                                                                                                                                                ml                                                                                                                                                                milk, 200                                                                                                                                                                g                                                                                                                                                                coarse cornmeal, 60                                                                                                                                                                g                                                                                                                                                                butter, 40                                                                                                                                                                g                                                                                                                                                                Parmesan cheese","Cut the beef into 3cm pieces., Set the heat of your pressure cooker to medium–high, or place over a medium–high heat and add a good drizzle of olive oil., Throw in the beef and season well with sea salt and black pepper., Cook, turning regularly, until browned all over. Transfer to a plate and set aside., Pick the rosemary leaves, peel the onions and garlic, trim the celery and finely chop it all together. Add to the pan with the rosemary. Reduce the heat and soften for 5 minutes., Pour in the wine, bring to the boil and let it bubble until reduced by half. Add the tinned tomatoes and stock, then return the beef to the pan., Secure the lid, bring the cooker to high pressure, then reduce the heat to low–medium and leave to cook for 45 minutes., Meanwhile, make the polenta. In a medium saucepan, bring the milk to the boil with 775ml of water and a good pinch of salt., Very slowly pour in the cornmeal in a thin stream, whisking constantly to avoid lumps. Stir for a few minutes until starting to thicken, then turn down the heat to low., Cook for 30 minutes or so, stirring every 5 minutes, until thickened and coming away from the sides of the pan., Stir through the butter, finely grate in the Parmesan and adjust the seasoning., When the time is up on the pressure cooker, carefully release the steam and remove the beef with a slotted spoon., Increase the heat to high and reduce the sauce for 5 to 10 minutes before mixing the beef back into the sauce, breaking up the chunks with the back of a spoon as you go., Spoon the polenta into bowls and serve topped with the stew."
