Recipe title,Subheading,Image (link),Recipe-detail serves,Recipe-detail time,Recipe-detail,Calories,Fat,Saturates,Sugars,Salt,Protein,Carbs,Fibre,Ingred-list,RecipeSteps
Broad bean salad | Vegetable recipes | Jamie Oliver recipes,With toasted almonds & Manchego cheese,"https://img.jamieoliver.com/jamieoliver/recipe-database/64975512.jpg?tr=w-800,h-1066","['Serves', '2']",In15 minutes,,360,26.7g,5.8g,8g,0.4g,14.3g,15.2g,8.2g,"200                                                                                                                                                                g                                                                                                                                                                fresh podded or frozen broad beans, 30                                                                                                                                                                g                                                                                                                                                                whole almonds, 1 x 480                                                                                                                                                                g jar of                                                                                                                                                                roasted red peppers                                                                                                                                                                , in brine, ½                                                                                                                                                                a bunch of                                                                                                                                                                fresh flat-leaf parsley                                                                                                                                                                , (15g), 30                                                                                                                                                                g                                                                                                                                                                Manchego cheese","Boil the beans in a pan of boiling salted water for 3 minutes, then drain and pinch the skins off any larger beans., Toast the almonds in a dry griddle pan on a medium heat until lightly golden, tossing regularly, then remove and finely slice., Drain the peppers and open out flat, then char on the hot griddle until bar-marked on one side only. Remove and slice 1cm thick., Finely slice the parsley stalks, pick the leaves, then toss with the broad beans, peppers, 1½ tablespoons of extra virgin olive oil and 1 tablespoon each of red wine vinegar and brine from the pepper jar., Taste, season to perfection with sea salt and black pepper, and divide between your plates., Finely shave over the cheese with a speed-peeler, drizzle with 1 teaspoon of extra virgin olive oil, scatter over the almonds, and serve."
Burrata with cherry tomatoes | Cheese recipes | Jamie magazine recipes,With grilled sourdough,"https://img.jamieoliver.com/jamieoliver/recipe-database/54038970.jpg?tr=w-800,h-1066","['Serves', '4']",In15 minutes,"“There are three months in the UK when our tomatoes are truly delicious, so please go crazy and use them as often as you can. ”",537,50g,14.7g,4.7g,1.07g,15.7g,6.6g,2.3g,"1                                                                                                                                                                                                                    lemon, 400                                                                                                                                                                g                                                                                                                                                                ripe mixed-colour cherry tomatoes, pistachio of extra virgin olive oil, 2                                                                                                                                                                cloves of                                                                                                                                                                garlic, 60                                                                                                                                                                g                                                                                                                                                                unsalted shelled pistachios, 4                                                                                                                                                                sprigs of                                                                                                                                                                fresh mint, 4                                                                                                                                                                sprigs of                                                                                                                                                                fresh flat-leaf parsley, 1                                                                                                                                                                pinch of                                                                                                                                                                crushed dried red chilli, 20                                                                                                                                                                g                                                                                                                                                                pecorino cheese, 2                                                                                                                                                                 large or 4 small                                                                                                                                                                burrata","Finely grate the lemon zest. Halve the cherry tomatoes and add to a bowl with a pinch of the zest and a drizzle of oil. Season with sea salt and black pepper., For the pesto, peel the garlic and place in a food processor with the pistachios and blend until roughly chopped., Pick in the mint and parsley leaves, then add 125ml of oil, a squeeze of lemon juice and the dried chilli. Blitz until combined., Spoon into a bowl, finely grate in the pecorino and season to taste., Divide the tomatoes and burrata between plates, spoon the pesto over the burrata and drizzle with oil., Delicious served with toasted sourdough, and a pinch of micro salad leaves."
Baked polenta chips recipe | Jamie magazine polenta recipes,Finished with oregano & Parmesan,"https://img.jamieoliver.com/jamieoliver/recipe-database/52110988.jpg?tr=w-800,h-1066","['Serves', '4']",plus chilling,“This is great served alongside a couple of other small plates for people to dip into.  ”,480,33.3g,7.6g,0.9g,0.74g,13.5g,30.9g,1.7g,"400                                                                                                                                                                ml                                                                                                                                                                organic vegetable stock, 150                                                                                                                                                                g                                                                                                                                                                quick-cook polenta                                                                                                                                                                , plus 2 tablespoons for dusting, 40                                                                                                                                                                g                                                                                                                                                                Parmesan cheese                                                                                                                                                                , plus extra to serve, 2                                                                                                                                                                teaspoons                                                                                                                                                                dried oregano, olive oil, PESTO DIP, 50                                                                                                                                                                g                                                                                                                                                                pine nuts, ½                                                                                                                                                                a clove of                                                                                                                                                                garlic, 50                                                                                                                                                                g                                                                                                                                                                Parmesan cheese, 1                                                                                                                                                                bunch of                                                                                                                                                                fresh basil, extra virgin olive oil, 2                                                                                                                                                                tablespoons                                                                                                                                                                white wine vinegar","Bring the stock to the boil and slowly whisk in the polenta, stirring constantly. Add a pinch of sea salt and, after a few minutes, once thickened, finely grate in the Parmesan and stir in the oregano., Pour into a greased and lined 20cm square tin and pop in the fridge to chill and firm up, about 1 hour., For the dip, toast the pine nuts in a dry pan, then tip into a food processor. Crush in the garlic and grate in the Parmesan, measure in 60ml of extra virgin olive oil, then add the rest of the ingredients and pulse until combined but still coarse. Season to taste, and scrape into a serving bowl., Preheat oven to 220ºC/425ºF/gas 7., Cut the chilled polenta into chips and brush with 2 tablespoons of olive oil. Dust with the extra polenta. Arrange on a greased baking tray in a single layer and bake for 30 minutes, or until crisp and golden., Serve the hot polenta chips with some extra Parmesan grated on top, and the pesto dip on the side."
Carbonara cake recipe | Jamie Oliver pasta recipes,"Spaghetti, smoked ham & lotsa lovely cheese","https://img.jamieoliver.com/jamieoliver/recipe-database/47750600.jpg?tr=w-800,h-1066","['Serves', '6']",In1 hour,"“This is a delightfully simple, luxurious, yet slightly trashy meal that is sure to wow everyone. It gives you classic carbonara flavours, but with a crisp exterior to contrast with that creamy interior. Total comfort heaven. ”",545,19.1g,10.3g,2.8g,1.4g,22.2g,38.4g,1.9g,"300                                                                                                                                                                g                                                                                                                                                                dried spaghetti, olive oil, 100                                                                                                                                                                g                                                                                                                                                                hard cheese                                                                                                                                                                , such as Parmesan, Cheddar, Gruyère, 3                                                                                                                                                                large                                                                                                                                                                free-range eggs, 250                                                                                                                                                                ml                                                                                                                                                                double cream, 250                                                                                                                                                                g                                                                                                                                                                cooked smoked higher-welfare ham, 3                                                                                                                                                                sprigs of                                                                                                                                                                fresh rosemary","Preheat the oven to 180ºC/350ºF/gas 4., Cook the spaghetti in a pan of boiling salted water according to the packet instructions, then drain and leave to steam dry and cool in the colander., Meanwhile, rub the inside of a 20cm loose bottomed cake tin with oil, then finely grate a thin layer of cheese all over the base, shaking it up the sides., Once the spaghetti is cool, transfer it to a large bowl, gently pulling it apart, then beat and add the eggs, along with the cream and a generous pinch of black pepper. Chop and add the ham, finely grate in the rest of your cheese, and pick, chop and add the rosemary leaves., Toss together well, then pack into the cake tin and place on a baking tray. Bake for 35 minutes, or until golden, crisp and cooked through., Leave the carbonara cake to sit for 3 minutes in the tin, then carefully and confidently run a knife around the rim and release it proudly on to a board. Great served with a fresh, zingy lemon-dressed salad on the side."
"Roasted baby pumpkins with chestnut, cherry and Dolcelatte stuffing | Pumpkin recipes | Jamie magazine",Nutty wild rice & fresh herbs,"https://img.jamieoliver.com/jamieoliver/recipe-database/EO528fTyacEA3uW9on_6yU.jpg?tr=w-800,h-1066","['Serves', '6']",15 minutes,"“The combination of creamy cheese, nutty chestnuts and sweet-sour cherries make these a real treat.  ”",521,26.7g,7.7g,22.7g,1.2g,13.4g,59.8g,6g,"6                                                                                                                                                                small                                                                                                                                                                winter squash or pumpkins                                                                                                                                                                , each around the size of a large grapefruit, olive oil, 6                                                                                                                                                                                                                    fresh bay leaves, 200                                                                                                                                                                g                                                                                                                                                                wild rice, 2                                                                                                                                                                                                                    red onions, 180                                                                                                                                                                g                                                                                                                                                                vac-packed chestnuts, 2                                                                                                                                                                sprigs of                                                                                                                                                                fresh rosemary, 150                                                                                                                                                                g                                                                                                                                                                Dolcelatte cheese, 90                                                                                                                                                                g                                                                                                                                                                dried sour cherries","Preheat the oven to 190°C/375°F/gas 5., Cut the pumpkin or squash tops off about a quarter of the way down. Next, using a sturdy spoon, hollow out the centres, removing the seeds, and discard., Rub the pumpkins all over with oil and season the insides generously with sea salt and black pepper., Nestle into a roasting tin that’s large enough to hold all six, tucking the tops in wherever they will fit. Put a bay leaf into each hollow and roast for 50 minutes to 1 hour, or until soft., Meanwhile, rinse and drain the rice, tip into a pan and cover with plenty of water. Bring to the boil and simmer briskly for about 30 minutes or until just tender. Drain well and put to one side., While the rice cooks, peel, halve and slice the onions., Heat 2 tablespoons of oil in a frying pan over a medium heat, add the onion and a large pinch of salt, then cook for 15 to 20 minutes, or until soft., Roughly chop the chestnuts, then pick and finely chop the rosemary leaves. Add both to the softened onions. Reduce the heat slightly, and continue to cook for about 10 minutes, stirring whenever the onions begin to catch., Chop up the Dolcelatte, then stir into the onions along with the cooked wild rice and dried sour cherries. Season well., Divide this mixture between the roasted pumpkins, removing the bay leaves first., Return to the oven for 5 minutes, to warm everything through. Delicious served with peppery salad leaves."
Baked camembert | Cheese recipes | Jamie Oliver,Tear 'n' share spongy rosemary rolls,"https://img.jamieoliver.com/jamieoliver/recipe-database/51137611.jpg?tr=w-800,h-1066","['Serves', '15']",plus proving,"“These are loads of fun to make, look pretty, taste great and normally everyone’s got a Camembert or similar-style cheese hanging around at Christmas, so this is a fantastic way to enjoy it. Gooey, creamy, tempting and packed with flavour. ”",270,13.4g,7.9g,0.4g,1.2g,15g,24.3g,2.1g,"400                                                                                                                                                                g                                                                                                                                                                strong bread flour                                                                                                                                                                , plus extra for dusting, 400                                                                                                                                                                g                                                                                                                                                                strong wholemeal bread flour, 1 x 7                                                                                                                                                                g                                                                                                                                                                sachet of dried yeast, unsalted butter, 80                                                                                                                                                                g                                                                                                                                                                stale breadcrumbs, 3 x 250                                                                                                                                                                g                                                                                                                                                                round Camembert cheeses, 6                                                                                                                                                                sprigs of                                                                                                                                                                 fresh rosemary, 3                                                                                                                                                                small cloves of                                                                                                                                                                garlic, 1-2                                                                                                                                                                                                                    fresh red chillies, olive oil","Put the flours, yeast and 1 teaspoon of sea salt into a large bowl. Make a well in the middle and gradually pour in 550ml of tepid water, stirring and bringing in the flour from the outside to form a rough dough., Knead on a clean flour-dusted surface for 10 minutes, or until smooth and springy. Place in a lightly greased bowl, cover with a clean damp tea towel and prove in a warm place for 2 hours., Grease a large nice-shaped ovenproof tray with butter, then evenly scatter over the breadcrumbs., Leaving a 1cm rim around the edge, cut the rind off the top of each Camembert. Pick the tip off each rosemary sprig and poke into the soft cheeses, then peel the garlic, finely slice with the chillies, and poke those in, too., Sprinkle each cheese with a pinch of sea salt and black pepper, then place one cheese in the centre of the tray., Divide the dough into three pieces, then each of those into 10, giving you 30 in total. One-by-one, roll each piece into a ball and place on the tray, building out from the Camembert in a circular motion, like in the picture., Leave to prove for another hour, again covered with a damp tea towel., Preheat the oven to 180°C/350°F/gas 4., Strip the rest of the rosemary leaves into a little pile, toss with a little oil, and scatter over the dough. Sprinkle with a good pinch of sea salt from a height, then bomb over tiny bits of butter, which will melt into the bread as it cooks., Bake for 30 minutes, or until the Camembert is gooey and the bread is risen and cooked through. Bang the tray in the middle of the table, and dive in – elbows at the ready, this one’s hard to resist., And what’s great is that you know you’ve got two cheeses in reserve, ready to bake. As soon as you serve the first Camembert, bake the second one in its box on a tray for about 20 minutes, then decant on to the bread tray, repeating again with the remaining cheese, as and when needed. Guaranteed happy customers, all round."
Easy cheese straws | Cheese recipes | Jamie magazine,"Crunchy & savoury, best served with a glass of something cold","https://img.jamieoliver.com/jamieoliver/recipe-database/3tAsTobIahI8ovv1B8Vpw7.jpg?tr=w-800,h-1066","['Makes', '16']",In30 minutes,,139,9.4g,5.5g,0.3g,0.1g,3.1g,11.1g,0.4g,"150                                                                                                                                                                g                                                                                                                                                                unsalted butter (cold), 225                                                                                                                                                                g                                                                                                                                                                plain flour, 75                                                                                                                                                                g                                                                                                                                                                Parmesan cheese, ½                                                                                                                                                                teaspoon                                                                                                                                                                mustard powder, ½                                                                                                                                                                teaspoon                                                                                                                                                                 paprika                                                                                                                                                                , plus extra for sprinkling over","Preheat the oven to 200°C/400°C/gas mark 6., Line two baking sheets with greaseproof paper and set aside., Cut the butter into small cubes, then place in a bowl. Add the flour and rub together until it resembles breadcrumbs., Finely grate the Parmesan, then add 60g to the flour and butter, along with the mustard and paprika. Stir in 1 to 2 tablespoons of cold water until the mixture comes together., Roll it out on a floured surface, forming a rectangle about 1cm thick. Slice it into 1cm sticks and place onto the baking sheets., Sprinkle over the remaining cheese, a little more paprika and bake for 15 to 20 minutes, until golden."
Super-quick batch pesto | Cheese recipes | Jamie Oliver recipes,"Nuts, Parmesan & loadsa basil","https://img.jamieoliver.com/jamieoliver/recipe-database/51770041.jpg?tr=w-800,h-1066","['16', 'portions']",In15 minutes,"“Using creamy almonds in this pesto gives us protein, as well as lots of other lovely nutrients, including a big hit of vitamin E, which we need to protect our cells from damage. ”",188,17.3g,3.8g,0.7g,0.2g,7g,1.3g,0g,"200                                                                                                                                                                g                                                                                                                                                                Parmesan cheese, 2                                                                                                                                                                big bunches of                                                                                                                                                                fresh basil                                                                                                                                                                , (60g each), 2                                                                                                                                                                cloves of                                                                                                                                                                garlic, 100                                                                                                                                                                g                                                                                                                                                                pine nuts, 100                                                                                                                                                                g                                                                                                                                                                blanched almonds, 1                                                                                                                                                                                                                    lemon, 100                                                                                                                                                                ml                                                                                                                                                                extra virgin olive oil","Making pesto is such an easy thing to do, you’ll wonder why you’ve never gotten into the habit of doing it from scratch before. The quantities I’ve given you here mean you can utilize whole packets of Parmesan and nuts, and the method is so simple anyone can do it. This is one of those incredible recipes where minimum effort gives you maximum flavour, every time., Break the Parmesan into a food processor (discarding the rind). Rip in the leafy basil, discarding only the tougher base of the stalks., Peel and add the garlic, and tip in the pine nuts and almonds., Finely grate in the lemon zest, squeeze in all the juice, and pour in the oil. Blitz until fairly fine in consistency., The fresh pesto will keep well in the fridge for up to 3 days, and it freezes brilliantly. The easiest thing to do is roll the pesto up in greaseproof paper to make a log, then scrunch the ends like a cracker. Pop into the freezer for 2 hours, then, before it gets too hard, remove, unwrap and slice into the appropriate number of portions. Re-shape, re-roll and re-wrap, then pop it back into the freezer – it’ll be good for at least 3 months., To use from frozen, simply defrost overnight in the fridge, or whack it straight into a pan to melt."
Griddled halloumi and vegetables | Jamie Oliver recipes,,"https://img.jamieoliver.com/jamieoliver/recipe-database/5X89i45B4IxAjbfW1fJ70u.jpg?tr=w-800,h-1066","['Serves', '2']",In25 minutes,“The perfect starter or lunch for alfresco dining – try this gorgeous recipe when you want something light and refreshing.  ”,584,39.9g,19.1g,17.2g,4.1g,37.2g,20.5g,6.6g,"100                                                                                                                                                                g                                                                                                                                                                frozen broad beans, 225                                                                                                                                                                g                                                                                                                                                                halloumi cheese, 1                                                                                                                                                                small bunch of                                                                                                                                                                asparagus, 2                                                                                                                                                                                                                    courgettes, 2                                                                                                                                                                tablespoons                                                                                                                                                                olive oil, 2                                                                                                                                                                                                                    shallots, 200                                                                                                                                                                g                                                                                                                                                                ripe cherry tomatoes, 1                                                                                                                                                                tablespoon                                                                                                                                                                capers, ½                                                                                                                                                                a bunch of                                                                                                                                                                fresh sweet marjoram or oregano, ½                                                                                                                                                                a bunch of                                                                                                                                                                fresh flat-leaf parsley, Dressing, 3                                                                                                                                                                tbsp                                                                                                                                                                olive oil, 1                                                                                                                                                                tsp                                                                                                                                                                dried oregano, 1                                                                                                                                                                tsp                                                                                                                                                                honey, 1                                                                                                                                                                 tsp                                                                                                                                                                Dijon mustard, 1                                                                                                                                                                tbsp                                                                                                                                                                cider vinegar","Put all the dressing ingredients in a clean jam jar and shake to combine. Set aside., Cook the broad beans in boiling water for 5 minutes, or until tender. Drain and cool in cold water, then remove and discard the thick, white outer skins., Cut the halloumi into slices, trim and slice the asparagus, then finely slice the courgettes lengthways. Toss in the olive oil, then season., Heat a griddle pan over a high heat, then add the asparagus, courgettes and halloumi. Cook until nicely charred, remove and set aside., Finely slice the shallots into rings, halve the tomatoes, then layer up on a platter with the asparagus, courgettes, halloumi, broad beans and capers., Chop and scatter over the fresh herbs and finish with a drizzling of the dressing."
Griddled vegetables with feta | Jamie magazine recipes,With caramelised pistachios,"https://img.jamieoliver.com/jamieoliver/recipe-database/46257426.jpg?tr=w-800,h-1066","['Serves', '8']",In55 minutes,"“This is a great meat-free recipe. Barbecuing a whole block of feta is a really interesting way to use it – you get a wicked texture contrast between the beautifully golden outside and the soft, creamy centre. The smoky flavour adds a subtle but beautiful twist to this delicious summery dish.  ”",215,9.8g,3.4g,10.5g,1.3g,8.9g,20.6g,,"½                                                                                                                                                                a bunch of                                                                                                                                                                fresh oregano, ½                                                                                                                                                                a bunch of                                                                                                                                                                fresh flat-leaf parsley, 2                                                                                                                                                                                                                    red onions, 1                                                                                                                                                                large                                                                                                                                                                aubergine, 150                                                                                                                                                                g                                                                                                                                                                feta cheese, olive oil, 3                                                                                                                                                                                                                    courgettes (a mixture of yellow and green), 2                                                                                                                                                                handfuls of                                                                                                                                                                mixed tomatoes, 1                                                                                                                                                                bulb of                                                                                                                                                                garlic, 50                                                                                                                                                                g                                                                                                                                                                shelled pistachios, 2                                                                                                                                                                tablespoons                                                                                                                                                                runny honey, extra virgin olive oil, TABBOULEH, 250                                                                                                                                                                g                                                                                                                                                                cracked wheat, 1                                                                                                                                                                bunch of                                                                                                                                                                fresh mint, 1                                                                                                                                                                big bunch of                                                                                                                                                                fresh flat-leaf parsley, ½                                                                                                                                                                a                                                                                                                                                                cucumber, 1                                                                                                                                                                                                                    lemon","Light your barbecue and give the coals time to get nice and hot., Pick the oregano and parsley leaves, peel and slice the onions into wedges, prick the aubergine all over with a fork and halve lengthways., Add the feta to a small bowl with half the oregano leaves, a drizzle of olive oil and a good pinch of sea salt and black pepper. Set aside to marinate while you prepare the rest of the dish., Next make the tabbouleh. Cook the cracked wheat according to the packet instructions, then rinse and drain. Set it aside to cool a little., Pick and finely chop the mint and parsley, then finely chop the cucumber., Once the cracked wheat has cooled, mix in the mint, parsley and cucumber, a good squeeze of lemon juice and a good pinch of salt and pepper. Have a taste and tweak the seasoning to your liking, then cover and set aside., Once your barbecue is hot enough to start cooking, grill all of the vegetables and the garlic and, once beautifully charred on both sides, transfer them to a chopping board., Chop up all the veg together, squeezing the garlic cloves out of their skins and squishing the tomatoes. Roughly chop the parsley and remaining oregano leaves into the vegetables, season and drizzle with olive oil., Carefully griddle the whole marinated feta on the barbecue for about 3 minutes (this will depend how hot your barbecue is), or until golden and crispy, then gently turn and cook for another 1 to 2 minutes., Toast the pistachios in a small pan over a medium heat until lightly golden, then spoon over the honey and allow the nuts to caramelise, tossing regularly to stop them from catching in the pan (do not be tempted to touch them because they will be very hot!)., After a couple of minutes, tip them onto a sheet of oiled greaseproof paper to harden and cool, then roughly chop and leave to one side., Spoon the tabbouleh onto a large serving dish, then top with the chopped vegetables., Place the griddled feta in the centre, drizzle with a little extra virgin olive oil and scatter over the crispy smashed pistachios. To serve, crumble the feta over the top. Delicious served with toasted flatbreads."
