Recipe title,Subheading,Image (link),Recipe-detail serves,Recipe-detail time,Recipe-detail,Calories,Fat,Saturates,Sugars,Salt,Protein,Carbs,Fibre,Ingred-list,RecipeSteps
Prawn & tuna linguine recipe | Jamie Oliver,"Agrodolce style with pistachios, parsley, vinegar & saffron","https://img.jamieoliver.com/jamieoliver/recipe-database/77638953.jpg?tr=w-800,h-1066","['Serves', '2']",In45 minutes,"“Inspired by my time cooking with Nonna Rosanna, this sweet and sour pasta is an absolute joy, and uses prawns and their heads for maximum flavour. I’m using her trick of washing sliced onions to make them milder, and that moisture also helps to add extra sweetness as they cook, before we add vinegar for contrast. ”",699,29.3g,4.1g,10.6g,0.6g,46.4g,66.3g,6.2g,"2                                                                                                                                                                 small                                                                                                                                                                 onions, 4                                                                                                                                                                large                                                                                                                                                                raw shell-on prawns                                                                                                                                                                , from sustainable sources, olive oil, 1                                                                                                                                                                                                                    cinnamon stick, 2                                                                                                                                                                                                                    anchovy fillets in oil                                                                                                                                                                , from sustainable sources, 1                                                                                                                                                                good pinch of                                                                                                                                                                saffron, 4                                                                                                                                                                tablespoons                                                                                                                                                                white wine vinegar, 50                                                                                                                                                                g                                                                                                                                                                shelled unsalted pistachios, pecorino or Parmesan cheese rind, 150                                                                                                                                                                g                                                                                                                                                                dried linguine, 200                                                                                                                                                                g                                                                                                                                                                yellowfin tuna                                                                                                                                                                , from sustainable sources, ½                                                                                                                                                                a bunch of                                                                                                                                                                fresh flat-leaf parsley                                                                                                                                                                , (15g)",
Chris & Dawn's whole red snapper | Jamie Oliver fish recipes,"Punchy salsa, breadfruit beignets & plantain","https://img.jamieoliver.com/jamieoliver/recipe-database/64503686.jpg?tr=w-800,h-1066","['Serves', '2']",plus marinating,"“This beautiful St Lucian fish dish is an exotic treat for the tastebuds. Chris and Dawn first tried red snapper on their Caribbean honeymoon, and we’ve recreated it for them here – lovingly marinated overnight, then roasted in the oven, complete with all the trimmings! The scotch bonnets are, I think, an essential part of the marinade – if you’re feeling (really) brave, leave the seeds in, but equally, if you want to be cautious, you could just use half the amount of chilli. Best enjoyed in the sun, with a loved one and a glass of something cold. ”",789,35.4g,13.4g,14.6g,2g,67g,53.7g,4.5g,"½–1                                                                                                                                                                                                                    Scotch bonnet chilli, ¼                                                                                                                                                                of a                                                                                                                                                                green pepper, 3                                                                                                                                                                cloves of                                                                                                                                                                garlic, 2                                                                                                                                                                                                                    spring onions, 1                                                                                                                                                                bunch each of                                                                                                                                                                fresh basil and coriander                                                                                                                                                                , (30g), 1                                                                                                                                                                handful of                                                                                                                                                                celery leaves                                                                                                                                                                , (optional), 20                                                                                                                                                                g                                                                                                                                                                coconut oil, 1 x 1                                                                                                                                                                kg                                                                                                                                                                red snapper                                                                                                                                                                , scaled, cleaned, gutted, from sustainable sources, 1                                                                                                                                                                                                                    plantain, olive oil, ½                                                                                                                                                                a                                                                                                                                                                ripe avocado, SALSA, 3 x ⅓                                                                                                                                                                each of                                                                                                                                                                red, yellow and green peppers, 2                                                                                                                                                                                                                    ripe plum tomatoes, ½                                                                                                                                                                a                                                                                                                                                                red onion, 3                                                                                                                                                                cloves of                                                                                                                                                                garlic, ½                                                                                                                                                                a                                                                                                                                                                cucumber, 4                                                                                                                                                                tablespoons                                                                                                                                                                white wine vinegar, 1                                                                                                                                                                tablespoon                                                                                                                                                                West Indian hot pepper sauce, BREADFRUIT BEIGNETS, ½                                                                                                                                                                a                                                                                                                                                                breadfruit                                                                                                                                                                , (400g), 10                                                                                                                                                                g                                                                                                                                                                unsalted butter, 75                                                                                                                                                                g                                                                                                                                                                panko breadcrumbs, 750                                                                                                                                                                ml                                                                                                                                                                vegetable oil                                                                                                                                                                , for frying","For the marinade, deseed the Scotch bonnet and pepper, peel the garlic, trim and quarter the spring onions, then place it all in a blender with the basil, half the coriander and the celery leaves (if using). Melt and add the coconut oil and whiz to a paste, loosening with a good splash of water, if needed., Use a sharp knife to score the fish all over on both sides, about 1cm deep. Rub over the marinade, getting it into all the slashes, then cover and marinate in the fridge for at least 4 hours., For the salsa, deseed and finely chop the peppers. Cut a cross into the bottom of each tomato, plunge them into boiling water for 40 seconds, then peel away the skin., Peel the red onion and garlic, trim the cucumber, then finely chop it all with most of the remaining coriander, mixing as you go., Scrape into a bowl, stir in the vinegar and hot pepper sauce, then season to perfection with sea salt and black pepper., To make the beignets, chop the breadfruit into large wedges and cook in boiling salted water with the lid ajar for 15 to 20 minutes, or until tender, then drain., Remove the skin and core, then mash while hot with the butter. Stir in 2 tablespoons of the salsa, then season to perfection., Divide the mixture into 20 balls, then roll them in the breadcrumbs and place on a tray. Put aside., Just under half fill a large sturdy pan with oil – the oil should be 8cm deep, but never fill your pan more than half full – and place on a medium-high heat. Use a thermometer to tell when it’s ready (170°C), or add a piece of potato and wait until it turns golden – that’s the sign that it’s ready to go., Meanwhile, preheat the oven to 220ºC/425ºF/gas 7, and preheat a large ovenproof frying pan or non-stick roasting tray on a high heat on the hob., Put in the snapper to char and colour for 2 minutes on each side, then transfer to the oven for 10 to 12 minutes, or until cooked through. To test if it’s done, insert a small, sharp knife into the thickest part just behind the head – the fish should flake away., While it cooks, peel the plantain and halve lengthways. Drizzle 1 tablespoon of olive oil into a frying pan on a medium-high heat, and cook the plantain for 2 minutes on each side, or until golden. Season., Carefully drop 6 beignets into the hot vegetable oil and cook for 2 to 3 minutes, or until golden, crisp and they rise to the surface. Scoop out and drain on kitchen paper (freeze the rest before frying, to defrost and cook fresh another day)., Serve the fish with the salsa, beignets and plantain. Halve, destone and scoop over the avocado, and finish with a scattering of coriander leaves. Any leftover salsa will keep for up to 2 days in the fridge."
Chipotle-fried fish & clementine bites | Fish recipes | Jamie magazine,With a cool yoghurt & coriander dip,"https://img.jamieoliver.com/jamieoliver/recipe-database/63227643.jpg?tr=w-800,h-1066","['a', 'starter']",In40 minutes,"“Crispy and juicy at the same time, these fried citrus slices are a revelation.  ”",394,20.1g,2.2g,5.9g,0.2g,15.3g,41.1g,0.9g,"400                                                                                                                                                                g                                                                                                                                                                white fish fillets                                                                                                                                                                , such as pollock, haddock, cod, skin off, pin-boned, from sustainable sources, 2                                                                                                                                                                                                                    limes, 1                                                                                                                                                                teaspoon                                                                                                                                                                dried chipotle flakes                                                                                                                                                                , plus extra to serve, 1                                                                                                                                                                teaspoon                                                                                                                                                                ground coriander, 150                                                                                                                                                                g                                                                                                                                                                cornflour, 150                                                                                                                                                                ml                                                                                                                                                                milk, 1                                                                                                                                                                litre                                                                                                                                                                vegetable oil                                                                                                                                                                , for frying, 2                                                                                                                                                                                                                    clementines, DIP, ½                                                                                                                                                                a bunch of                                                                                                                                                                 fresh coriander                                                                                                                                                                , (15g), 75                                                                                                                                                                g                                                                                                                                                                plain yoghurt, 1                                                                                                                                                                small clove of                                                                                                                                                                garlic, ½                                                                                                                                                                a                                                                                                                                                                clementine","Cut the fish into 2.5cm chunks, season with sea salt and black pepper, squeeze over the juice of 1 lime and set aside for 10 minutes., Pick and finely chop most of the fresh coriander leaves for the dip (reserving some for a garnish) and stir through the yoghurt in a small bowl., Peel and crush the garlic, and add to the yoghurt along with the zest of the clementine half. Season to taste and set aside., Crush the chipotle flakes using a pestle and mortar. Transfer to a large, shallow dish with the ground coriander, cornflour and a pinch of salt, then mix well. Pour the milk into a separate bowl., Pour the oil into a large, thick-bottomed saucepan to a depth of around 6cm (it should be no more than two-thirds full). Heat it to 170ºC/325ºF (if you don’t have a thermometer, dip the end of a wooden spoon in the oil – if it starts bubbling rapidly around the spoon, it’s ready)., Slice the clementines as thinly as you can – about 1mm. This can be fiddly, so don’t worry about getting perfect rounds., Pat the fish and clementine slices with kitchen paper to soak up any excess juice. Coat them in the cornflour, then dip briefly in the milk before coating again in flour, shaking off the excess., Deep fry the fish and clementine in batches for 2 to 3 minutes, or until golden., Drain on kitchen paper and scatter with salt, chipotle and the reserved coriander. Serve immediately with the dip and the remaining lime cut into wedges."
Thai-style crispy sea bass | Fish recipes | Jamie Oliver recipes,"With fresh & zingy lime, coriander & spring onions","https://img.jamieoliver.com/jamieoliver/recipe-database/64975515.jpg?tr=w-800,h-1066","['Serves', '2']",In19 minutes,,410,28.1g,4.8g,1.2g,1.5g,37.4g,2.1g,0.2g,"4                                                                                                                                                                                                                    spring onions, ½                                                                                                                                                                a bunch of                                                                                                                                                                fresh coriander                                                                                                                                                                , (15g), 2 x 300                                                                                                                                                                g whole                                                                                                                                                                sea bass                                                                                                                                                                , scaled, gutted, trimmed, from sustainable sources, 2                                                                                                                                                                tablespoons                                                                                                                                                                Thai red curry paste, 1                                                                                                                                                                                                                    lime","Trim and halve the spring onions, finely shred lengthways and place in a bowl of ice-cold water to crisp up. Pick in the coriander leaves, reserving the stalks., Place a large non-stick frying pan on a medium-high heat., With a sharp knife, score the sea bass skin at 2cm intervals, then rub all over with the curry paste, inside and out, getting into all the cracks and crannies., Pack the coriander stalks into the cavities, season with sea salt and black pepper, then place in the hot pan with 1 tablespoon of olive oil., Cook for 3 to 4 minutes per side, or until dark golden and cooked through (depending on the thickness of your fish)., Drain and shake off the spring onions and coriander and pile on to your plates., Sit the sea bass on top, spooning over any spicy oil from the pan. Finely grate over the lime zest, and serve with lime halves, for squeezing over."
Crispy skin lemon sole | Fish recipes | Jamie Oliver recipes,With minty grilled courgettes & marinated artichokes,"https://img.jamieoliver.com/jamieoliver/recipe-database/64975491.jpg?tr=w-800,h-1066","['Serves', '2']",In20 minutes,,309,13.6g,2g,3.7g,2.8g,38.8g,5.9g,3.3g,"½ x 280                                                                                                                                                                g jar of                                                                                                                                                                artichoke hearts in oil, 2                                                                                                                                                                                                                    mixed-colour courgettes, 1                                                                                                                                                                bunch of                                                                                                                                                                fresh mint                                                                                                                                                                , (30g), 2 x 200                                                                                                                                                                g sides of                                                                                                                                                                flat white fish                                                                                                                                                                , such as lemon sole, skin on, scaled, from sustainable sources, 1-2                                                                                                                                                                                                                    fresh mixed-colour chillies","Preheat the grill to high., Scoop out the artichokes, halve lengthways and place in a large non-stick ovenproof frying pan on a medium heat with 1 tablespoon of oil from their jar., Quarter the courgettes lengthways, cut out the core, slice them at an angle the same size as the artichokes and add to the pan. Cook for 10 minutes, stirring regularly., Finely slice the top leafy half of the mint, tossing half into the pan with a splash of water., Rub the sole with a little olive oil, sea salt and black pepper, then lay skin side up on the veg., Place the pan directly under the grill for 7 to 10 minutes, or until the skin is wonderfully crisp – keep an eye on it!, Meanwhile, finely slice the chillies, mix as much as you dare with the remaining mint, 2 tablespoons of red wine vinegar and 1 tablespoon of extra virgin olive oil, then taste and season to perfection., Plate up the veg and sole, pulling back half the crispy skin to expose the fish, then drizzle over the chilli mint dressing."
Crazy simple fish pie | Fish recipes | Jamie Oliver recipes,With Cheddar cheese & baby spinach,"https://img.jamieoliver.com/jamieoliver/recipe-database/64975481.jpg?tr=w-800,h-1066","['Serves', '4']",In28 minutes,,431,20.9g,9.3g,3.4g,3.2g,34.5g,27.9g,3.5g,"400                                                                                                                                                                g                                                                                                                                                                undyed smoked haddock                                                                                                                                                                , skin off, from sustainable sources, 2                                                                                                                                                                bunches of                                                                                                                                                                spring onions, 250                                                                                                                                                                g                                                                                                                                                                baby spinach, 150                                                                                                                                                                g                                                                                                                                                                Cheddar cheese, 4                                                                                                                                                                sheets of                                                                                                                                                                filo pastry","Preheat the oven to 200ºC/400ºF/gas 6., In a bowl, cover the fish with boiling kettle water. Put aside to soak., Meanwhile, trim and roughly chop the spring onions, placing them into a 30cm non-stick ovenproof frying pan on a high heat with 1 tablespoon of olive oil., Stir and fry for 2 minutes, then pile the spinach on top, let it wilt down and turn the heat off., Spoon 100ml of the soaking water over the spinach, then drain the fish, break up the pieces and sit them evenly around the pan., Finely grate over most of the cheese and season well with black pepper., Quickly layer the filo on top, tucking it around the fish and up the sides of the pan, tearing the last sheet on top in a nutty fashion., Grate over the last bit of cheese, drizzle with ½ a tablespoon of olive oil, and bake for 15 to 17 minutes, or until golden and crisp. Easy as pie!"
Smoky chorizo salmon | Salmon recipes | Jamie Oliver recipes,With sweet cherry tomatoes & basil,"https://img.jamieoliver.com/jamieoliver/recipe-database/75993165.jpg?tr=w-800,h-1066","['Serves', '2']",In11 minutes,,363,22.8g,4.8g,4.9g,1.2g,34.3g,5.1g,1.5g,"2 x 150                                                                                                                                                                g                                                                                                                                                                 salmon fillets                                                                                                                                                                , skin on, scaled, pin-boned, from sustainable sources, 300                                                                                                                                                                g                                                                                                                                                                ripe mixed-colour cherry tomatoes, 4                                                                                                                                                                sprigs of                                                                                                                                                                fresh basil, 8                                                                                                                                                                                                                    black olives                                                                                                                                                                , (stone in), 30                                                                                                                                                                g                                                                                                                                                                higher-welfare chorizo","Put the salmon flesh side down in a large cold non-stick frying pan and place on a medium-high heat., As the pan comes up to temperature and the salmon begins to sizzle (about 3 minutes), flip it over and cook on the skin side for 5 minutes, or until very crisp and just cooked (depending on its thickness)., Meanwhile, halve the cherry tomatoes, tear up most of the basil leaves, then toss it all with 1 tablespoon of red wine vinegar and a pinch of sea salt and black pepper., Squash the olives and discard the stones, then finely chop the flesh. Mix with 1 teaspoon of extra virgin olive oil and a splash of water., Finely slice the chorizo, add to the pan for the last 2 minutes, then toss in the dressed tomatoes for 30 seconds., Divide between your plates, with the salmon on top. Spoon over the dressed olives and pick over the remaining basil."
Rosé pesto prawn pasta | Jamie Oliver recipes,"Beautiful king prawns, angel-hair pasta & lots of garlic","https://img.jamieoliver.com/jamieoliver/recipe-database/107865056.jpg?tr=w-800,h-1066","['Serves', '2']",In12 minutes,,468,11.4g,1.6g,3.6g,0.6g,24.6g,58.2g,2.9g,"300                                                                                                                                                                g                                                                                                                                                                large raw shell-on king prawns                                                                                                                                                                , from sustainable sources, 4                                                                                                                                                                cloves of                                                                                                                                                                garlic, 2                                                                                                                                                                heaped teaspoons                                                                                                                                                                red pesto, 150                                                                                                                                                                g                                                                                                                                                                dried taglierini or angel-hair pasta, 150                                                                                                                                                                ml                                                                                                                                                                light rosé wine","Place 4 whole prawns in a large non-stick frying pan with 1 tablespoon of olive oil, off the heat. Pull off the rest of the prawn heads and chuck them into the pan for bonus flavour. Quickly pull the legs and tails off the prawns and peel off the shells. Run the tip of your knife down their backs and pull out the vein, then chop the prawns., Peel and finely slice the garlic. Put the frying pan on a medium-high heat and, after 2 minutes, stir in the garlic and chopped prawns, followed 1 minute later by the pesto, stirring regularly., Meanwhile, cook the pasta in a pan of boiling salted water according to the packet instructions., Pour the rosé into the prawn pan and let it bubble and reduce for 1 minute., Drain the pasta, reserving a mugful of cooking water, then toss the pasta into the prawn pan, loosening with a little reserved cooking water, if needed., Toss over the heat for 1 minute, then taste, season to perfection with sea salt and black pepper, and dish up."
Sorta salmon niçoise | Salmon recipes | Jamie Oliver recipes,With soft-boiled eggs & yoghurt dressing,"https://img.jamieoliver.com/jamieoliver/recipe-database/64975509.jpg?tr=w-800,h-1066","['Serves', '2']",In18 minutes,,398,24.7g,6g,5.2g,0.7g,38.3g,6.5g,3.3g,"2 x 120                                                                                                                                                                g                                                                                                                                                                salmon fillets                                                                                                                                                                , skin on, scaled, pin-boned, from sustainable sources, 300                                                                                                                                                                g                                                                                                                                                                green beans, 2                                                                                                                                                                large                                                                                                                                                                free-range eggs, 8                                                                                                                                                                                                                    black olives                                                                                                                                                                , (stone in), 2                                                                                                                                                                heaped tablespoons                                                                                                                                                                 Greek yoghurt","Place the salmon skin side down in a colander over a pan of boiling salted water, covered, to steam for 8 minutes., Line up the beans, trim off just the stalk end, then boil in the water under the salmon for 6 minutes, or until just cooked but not squeaky. Gently lower in the eggs to cook for exactly 5½ minutes, alongside., Meanwhile, squash the olives and remove the stones, then finely chop the flesh. Mix half of the olives through the yoghurt with a splash of red wine vinegar, taste and season to perfection with sea salt and black pepper., Remove the salmon to a board, then drain the eggs and beans in the colander., Toss the beans in the dressing and divide between your plates. Refresh the eggs under cold water until cool enough to handle, then peel and cut into quarters., Flake over the salmon, discarding the skin, arrange the eggs on top and dot over the remaining chopped olives., Finish with 1 teaspoon of extra virgin olive oil and a good pinch of pepper, from a height."
Easy salmon parcels | Jamie Oliver fish recipes,"With white wine, sweet leeks & capers","https://img.jamieoliver.com/jamieoliver/recipe-database/58393575.jpg?tr=w-800,h-1066","['Serves', '4']",In40 minutes,"“These are simple and elegant – and easy on the washing-up. You could always prep these parcels the evening before, then simply pop them in the oven as soon as you get in the door. ”",358,24.6g,7.3g,1.9g,0.3g,26.2g,2.5g,0.4 g,"50                                                                                                                                                                g                                                                                                                                                                unsalted butter, 2                                                                                                                                                                medium                                                                                                                                                                leeks, 4                                                                                                                                                                                                                    salmon fillets                                                                                                                                                                , skin off, scaled, pin-boned, from sustainable sources, 8                                                                                                                                                                tablespoons                                                                                                                                                                dry vermouth                                                                                                                                                                , or dry white wine, 4                                                                                                                                                                tablespoons                                                                                                                                                                organic chicken stock, 1                                                                                                                                                                tablespoon                                                                                                                                                                baby capers, a few                                                                                                                                                                sprigs of                                                                                                                                                                fresh dill","Preheat the oven to 200ºC/400ºF/gas 6., Melt the butter in a non-stick frying pan over a medium heat. Cut out four 40cm squares of greaseproof paper and brush with a little melted butter. Trim the leeks, then julienne or cut into matchsticks and sauté in the butter for 6 to 8 minutes, or until lightly golden. Season well., Divide half of the leeks between the paper. Place a salmon fillet on each, season, and spoon over 2 tablespoons of vermouth, 1 tablespoon of stock and the remaining leeks. Scatter over the capers. Finely chop and scatter over the dill. Fold up the sides of the paper and scrunch up to make secure parcels., Place the parcels on a baking sheet and cook for 15 minutes, or until the salmon is cooked. Open the parcels at the table."
One-pan fabulous fish | Jamie Oliver fish recipes,With green olive tapenade & fresh basil,"https://img.jamieoliver.com/jamieoliver/recipe-database/55846373.jpg?tr=w-800,h-1066","['Serves', '4']",In15 minutes,"“One-pan dishes like this are great, because they deliver a big flavour punch with minimal washing up. This five-ingredient wonder is all about beautifully fragrant, fluffy rice, perfectly steamed fish and soft, juicy cherry tomatoes, accompanied by a flavour-packed tapenade straight from your store cupboard.  ”",484,12g,1.7g,3.8g,1.2g,31.2g,66.7g,2.7g,"300                                                                                                                                                                g                                                                                                                                                                white basmati rice, 6                                                                                                                                                                heaped teaspoons                                                                                                                                                                green olive tapenade, 350                                                                                                                                                                g                                                                                                                                                                ripe mixed-colour cherry tomatoes, ½                                                                                                                                                                 a bunch of                                                                                                                                                                fresh basil                                                                                                                                                                 , (15g), 500                                                                                                                                                                g                                                                                                                                                                white fish fillets                                                                                                                                                                , such as haddock, skin off, pin-boned, from sustainable sources","In a large shallow casserole pan on a high heat, mix the rice with 2 heaped teaspoons of tapenade, then pour over 600ml of water., Put the lid on and let it come to the boil while you halve the tomatoes and, in a bowl, mix them with 1 tablespoon each of olive oil and red wine vinegar., Taste, season to perfection with sea salt and black pepper, and tear in most of the basil leaves., Cut the fish into four equal-sized pieces and place in the pan, pushing them into the rice., Scatter over the dressed tomatoes. Put the lid back on and boil for 10 minutes, or until the rice is cooked through, then remove the lid and cook for a further 2 minutes until all the liquid has evaporated., Spoon the remaining tapenade over the fish, pick over the remaining basil leaves, drizzle lightly with extra virgin olive oil, and dish up."
