Recipe title,Subheading,Image (link),Recipe-detail serves,Recipe-detail time,Recipe-detail,Calories,Fat,Saturates,Sugars,Salt,Protein,Carbs,Fibre,Ingred-list,RecipeSteps
Sticky hoisin chicken | Jamie Oliver chicken recipes,With blood orange & spring onion,"https://img.jamieoliver.com/jamieoliver/recipe-database/89080978.jpg?tr=w-800,h-1066","['Serves', '2']",In30 minutes,"“The perfect dish for two, this hoisin chicken recipe will hit the spot. ”",430,19.5g,5.2g,35g,1.5g,29g,36.2g,4.7g,"2 x 200                                                                                                                                                                g                                                                                                                                                                chicken legs, 8                                                                                                                                                                                                                    spring onions, 1-2                                                                                                                                                                                                                    fresh mixed-colour chillies, 3                                                                                                                                                                                                                    regular oranges                                                                                                                                                                , or blood oranges, 2                                                                                                                                                                heaped tablespoons                                                                                                                                                                hoisin sauce","Preheat the oven to 180ºC/350ºF/gas 4., Put a non-stick ovenproof frying pan on a high heat. Pull off the chicken skin, put both skin and legs into the pan, season with sea salt and black pepper and let the fat render out and the chicken get golden for 5 minutes, turning halfway, while you trim the spring onions and halve across the middle, putting the green halves aside., Toss the white spring onions into the pan, then transfer to the oven for 15 minutes., Meanwhile, deseed the chillies, then finely slice lengthways with the green spring onions and pop both into a bowl of ice-cold water to curl and crisp up., Peel the oranges, finely slice into rounds, and arrange on your plates., Remove the chicken skin and soft spring onions from the pan and put aside., Cook the chicken for 10 more minutes, or until tender and cooked through., In a bowl, loosen the hoisin with a splash of red wine vinegar, then spoon over the chicken. Leave it in the oven while you drain and divide up the salad., Sit the chicken and soft spring onions on top and crack over the crispy skin."
Chicken puff pastry recipe | Jamie Oliver chicken recipes,With roasted cherry tomatoes & green beans,"https://img.jamieoliver.com/jamieoliver/recipe-database/64975501.jpg?tr=w-800,h-1066","['Serves', '4']",In30 minutes,"“Date night or family dinner, this 5-ingredient winner is a crispy delight and so easy to put together. ”",618,34.8g,18g,7.1g,1.7g,36.3g,40.4g,4.9g,"320                                                                                                                                                                g sheet of                                                                                                                                                                all-butter puff pastry                                                                                                                                                                , (cold), 4 x 120                                                                                                                                                                g                                                                                                                                                                free-range skinless chicken breasts, 4                                                                                                                                                                heaped teaspoons                                                                                                                                                                green pesto, 400                                                                                                                                                                g                                                                                                                                                                ripe cherry tomatoes                                                                                                                                                                , on the vine, 400                                                                                                                                                                g                                                                                                                                                                green beans","Preheat the oven to 220ºC/425ºF/gas 7., Unroll the pastry, cut it in half lengthways, then cut each half widthways into 8 equal strips., Flatten the chicken breasts by pounding with your fist until the fat ends are the same thickness as the skinny ends., Place them in a roasting tray, season with sea salt and black pepper, spread over the pesto, then lay 4 overlapping strips of pastry over each breast, tucking them under at the edges. Brush with a little olive oil., Lightly dress the tomato vines in olive oil, season and put into a second tray. Place the chicken tray on the top shelf of the oven with the tomatoes below, and cook for 20 minutes, or until the pastry is golden and the chicken is cooked through., Meanwhile, line up the beans, trim off just the stalk ends, then cook in a pan of boiling salted water for 7 minutes, or until tender., Remove the chicken to a board with half the tomatoes, squashing the rest in the tray and discarding the vines. Drain and toss in the beans, taste and season to perfection., Slice the chicken at an angle and serve on top of the beans, with the whole tomatoes."
Sweet chicken surprise | Chicken recipes | Jamie Oliver recipes,With vermouth & tarragon,"https://img.jamieoliver.com/jamieoliver/recipe-database/64975478.jpg?tr=w-800,h-1066","['Serves', '2']",minutes cook),,440,22.2g,5.6g,22g,0.8g,28g,25.8g,1.6g,"2 x 200                                                                                                                                                                g                                                                                                                                                                free-range chicken legs, 1                                                                                                                                                                bulb of                                                                                                                                                                garlic, 250                                                                                                                                                                g                                                                                                                                                                mixed-colour seedless grapes, 100                                                                                                                                                                ml                                                                                                                                                                red vermouth, 4                                                                                                                                                                sprigs of                                                                                                                                                                fresh tarragon","Preheat the oven to 180ºC/350ºF/gas 4., Put a non-stick ovenproof frying pan on a high heat. Rub the chicken all over with ½ a tablespoon of olive oil, season with sea salt and black pepper and place skin side down in the pan., Fry for a couple of minutes until golden, then lightly squash the unpeeled garlic cloves with the heel of your hand and add to the pan. Pick in the grapes., Turn the chicken skin side up, pour in the vermouth and transfer to the oven to roast for 40 minutes, or until the chicken is golden and tender, and the sauce is sticky and reduced., Add a splash of water to the pan and give it a gentle shimmy to pick up all the sticky bits. Pick over the tarragon, and dish up."
Peanut butter chicken recipe | Jamie Oliver chicken recipes,With zingy lime & a kick of fresh chilli,"https://img.jamieoliver.com/jamieoliver/recipe-database/64975484.jpg?tr=w-800,h-1066","['Serves', '2']",In12 minutes,,405,25g,4.6g,1.8g,0.9g,38.6g,6g,1.8g,"2 x 120                                                                                                                                                                g                                                                                                                                                                 free-range skinless chicken breasts, 2                                                                                                                                                                                                                    limes, 4                                                                                                                                                                cloves of                                                                                                                                                                garlic, 2                                                                                                                                                                heaped tablespoons                                                                                                                                                                peanut butter, 1-2                                                                                                                                                                                                                    fresh red chillies","Turn the grill on to medium-high., Score the chicken breasts in a criss-cross fashion, rub with 1 tablespoon of olive oil, a pinch of sea salt and black pepper and the finely grated zest of 1 lime., Place criss-cross side down in a cold 26cm non-stick ovenproof frying pan and put it on a medium-high heat, while you peel and finely grate the garlic into a bowl., Squeeze in the juice from 1½ limes, stir in the peanut butter and loosen with enough water to give you a spoonable consistency., Finely slice the chilli, then mix (as much as you dare!) through the sauce, taste and season to perfection., Flip the chicken over, spoon over the sauce, then transfer to the grill, roughly 10cm from the heat, for 5 minutes, or until gnarly and cooked through., Finely grate over the remaining lime zest, then drizzle with 1 teaspoon of extra virgin olive oil. Serve with lime wedges, for squeezing over."
Chicken noodle stir fry recipe | Jamie Oliver recipes,With tenderstem broccoli & toasted peanuts,"https://img.jamieoliver.com/jamieoliver/recipe-database/76914327.jpg?tr=w-800,h-1066","['Serves', '2']",In16 minutes,"“This recipe demonstrates the principle of cooking hard and fast. I’m using chicken here, but you could try prawns, salmon or tofu instead – the key is to get everything lined up in order of cooking time, adding the ingredients that take the longest to the pan first. I’ve paired my chicken with broccoli, but feel free to add more veg, or mix it up with what you’ve got. Have fun with it. ”",579,18.7g,3.4g,5.5g,1.4g,45.5g,60.7g,4.3g,"30                                                                                                                                                                g                                                                                                                                                                unsalted peanuts, 2 x 120                                                                                                                                                                g                                                                                                                                                                free-range skinless chicken breasts, 2                                                                                                                                                                tablespoons                                                                                                                                                                black bean sauce, 150                                                                                                                                                                g medium                                                                                                                                                                free-range egg noodles, 200                                                                                                                                                                g                                                                                                                                                                tenderstem broccoli","Place a large non-stick frying pan on a medium heat and toast the peanuts as it heats up, tossing regularly, then remove and set aside, leaving the pan on the heat., Meanwhile, score the chicken lengthways at 1cm intervals, going about halfway through., In a bowl, toss the chicken with 1 tablespoon each of olive oil, red wine vinegar and black bean sauce to coat. Cook in the hot pan for 3 minutes on each side, or until dark, gnarly and cooked through., Cook the noodles in a large pan of boiling salted water according to the packet instructions., Trim the broccoli (halving any thick stalks lengthways) and add to the water for the last 2 minutes., Remove the chicken to a board. Use tongs to carefully drag the just-cooked noodles and broccoli with a bit of their water straight into the frying pan., Pound half the peanuts in a pestle and mortar until fine, toss into the pan with the remaining black bean sauce until well mixed, then divide between your plates., Slice the chicken and place on top, scatter over the remaining peanuts, drizzle with a little extra virgin olive oil, and dig in."
Sticky kickin' wings | Chicken recipes | Jamie Oliver recipes,"With a kick of fresh chilli, toasted sesame seeds & teriyaki sauce","https://img.jamieoliver.com/jamieoliver/recipe-database/64975511.jpg?tr=w-800,h-1066","['Serves', '2']",minutes cook),,306,18.6g,4.9g,6.2g,1.4g,27.1g,7.4g,0g,"1                                                                                                                                                                tablespoon                                                                                                                                                                sesame seeds, 4                                                                                                                                                                large                                                                                                                                                                chicken wings, 2                                                                                                                                                                tablespoons                                                                                                                                                                teriyaki sauce, 1                                                                                                                                                                fresh                                                                                                                                                                red chilli, 2                                                                                                                                                                                                                    spring onions","Toast the sesame seeds in a dry 20cm non-stick frying pan on a medium heat until lightly golden, then remove to a plate., Still on the heat, sit the wings in the pan – they should fit snugly. Let them colour for 1 minute on each side, then add the teriyaki and just cover the wings with water., Halve the chilli lengthways and add to the pan. Simmer for 35 to 40 minutes, or until the chicken is tender and the sauce is nice and sticky, turning occasionally., Add a splash of red wine vinegar to the pan and jiggle around to pick up the gnarly bits., Trim and finely slice the spring onions, scatter them over the chicken with the toasted sesame seeds, and get stuck in."
Red Thai chicken soup | Jamie Oliver chicken soup recipes,With butternut squash & coconut milk,"https://img.jamieoliver.com/jamieoliver/recipe-database/55846388.jpg?tr=w-800,h-1066","['Serves', '6']",minutes cook),,354,16.1g,5.8g,11.8g,0.9g,32.8g,20.5g,4.8g,"1 x 1.6                                                                                                                                                                kg                                                                                                                                                                 whole chicken, 1                                                                                                                                                                                                                    butternut squash (1.2kg), 1                                                                                                                                                                bunch of                                                                                                                                                                fresh coriander (30g), 100                                                                                                                                                                g                                                                                                                                                                Thai red curry paste, 1 x 400                                                                                                                                                                ml tin of                                                                                                                                                                light coconut milk","Sit the chicken in a large, deep pan., Carefully halve the squash lengthways, then cut into 3cm chunks, discarding the seeds., Slice the coriander stalks, add to the pan with the squash, curry paste and coconut milk, then pour in 1 litre of water. Cover and simmer on a medium heat for 1 hour 20 minutes., Use tongs to remove the chicken to a platter. Spoon any fat from the surface of the soup over the chicken, then sprinkle with half the coriander leaves., Serve with 2 forks for divvying up the meat at the table. Use a potato masher to crush some of the squash, giving your soup a thicker texture., Taste, season to perfection with sea salt and black pepper, then divide between six bowls and sprinkle with the remaining coriander., Shred and add chicken, as you dig in."
Chicken fajitas with cheat's mole sauce | Chicken recipes | John Quilter for Jamie Oliver,"With fresh coriander, lime & yoghurt","https://img.jamieoliver.com/jamieoliver/recipe-database/58419468.jpg?tr=w-800,h-1066","['Serves', '4']",In25 minutes,"“Clare’s food memory is inspired by her time working as a maître d’ at Señor Dick’s restaurant in Cornwall. She had the time of her life working there, and this was her favourite dish on the menu. It’s spicy, smoky, sizzling and packed with flavour.  ”",485,18.1g,4.6g,13.9g,1.5g,37g,42g,8.7g,"olive oil, ½                                                                                                                                                                teasapoon                                                                                                                                                                sweet smoked paprika, ½                                                                                                                                                                teaspoon                                                                                                                                                                mild chilli powder, ½                                                                                                                                                                teaspoon                                                                                                                                                                ground cumin, 1                                                                                                                                                                                                                    lime, 1                                                                                                                                                                large                                                                                                                                                                red onion, 1                                                                                                                                                                                                                    yellow pepper, 1                                                                                                                                                                                                                    red pepper, 4 x 120                                                                                                                                                                g                                                                                                                                                                skinless free-range chicken breasts, 4                                                                                                                                                                                                                    wholemeal flour tortillas, 4                                                                                                                                                                sprigs of                                                                                                                                                                fresh coriander, 4                                                                                                                                                                tablespoons                                                                                                                                                                natural yoghurt, CHEAT’S MOLE SAUCE, 2                                                                                                                                                                medium                                                                                                                                                                ripe tomatoes, 2                                                                                                                                                                tablespoons                                                                                                                                                                chipotle paste, ½                                                                                                                                                                 teaspoon                                                                                                                                                                ground cinnamon, 1                                                                                                                                                                teaspoon                                                                                                                                                                ground cumin, 1                                                                                                                                                                pinch of                                                                                                                                                                mild chilli powder, 15                                                                                                                                                                g                                                                                                                                                                quality dark chocolate (70%)","Place 1 tablespoon of oil into a bowl with the spices and half the lime juice., Peel and finely slice the onion, then trim and deseed the peppers. Slice the peppers and the chicken breasts into 1cm strips., Add the onion, pepper and chicken to the bowl of spices with a pinch of sea salt and black pepper and toss to coat. Leave to marinate while you make the mole sauce., Drizzle 1 tablespoon of oil into a pan over a medium heat. Finely chop the tomatoes and add to the pan, followed by the chipotle paste and spices. Cook for 2 to 3 minutes, then pour in 200ml of hot water. Cook for a further 10 minutes, or until thickened, mashing the tomatoes to make a smoother sauce., Remove from the heat and finely grate in the chocolate, stir until melted, then set aside for later. Wrap the tortillas in tin foil and put to one side., Pour 1 tablespoon of oil into a large frying pan over a medium-high heat. Add the chicken and veg and fry for 6 minutes, or until cooked through, turning halfway. You may need to do this in batches., Meanwhile, pop the parcel of tortillas into a low oven for 5 minutes to warm through. Cut the remaining lime half into wedges, pick and finely chop the coriander leaves, and put the yoghurt into a little bowl., Remove the tortillas from the oven, and build the fajitas: take a wrap, spoon over some mole sauce and top with chicken and veg. Spoon over some yoghurt, scatter over a few coriander leaves and squeeze over a little lime juice. Nice served with a dollop of fresh guacamole."
Roast tikka chicken | Chicken recipes | Jamie Oliver recipes,With roasted potatoes & cauliflower,"https://img.jamieoliver.com/jamieoliver/recipe-database/55846380.jpg?tr=w-800,h-1066","['Serves', '4']",1 hour),,467,15.9g,3.3g,5.7g,1.1g,42.3g,40.6g,5.9g,"800                                                                                                                                                                g                                                                                                                                                                potatoes, 1                                                                                                                                                                small head of                                                                                                                                                                cauliflower (600g), 1                                                                                                                                                                bunch of                                                                                                                                                                fresh coriander (30g), 1 x 1.2                                                                                                                                                                kg                                                                                                                                                                 whole chicken, 2                                                                                                                                                                tablespoons                                                                                                                                                                tikka curry paste","Preheat the oven to 180ºC/350ºF/gas 4., Wash the potatoes and chop into 3cm chunks. Trim the cauli stalk, remove any tough outer leaves, then chop the cauli and nice leaves the same size as the spuds., Finely slice the coriander stalks (reserving the leaves in a bowl of cold water)., In a 30cm x 40cm roasting tray, toss the veg and coriander stalks with a pinch of sea salt and black pepper, and 1 tablespoon each of olive oil and red wine vinegar., Sit the chicken in the tray and rub all over with the tikka paste, getting into all the nooks and crannies., Place the chicken directly on the bars of the oven, scrunch everything in the tray and place exactly underneath the chicken to catch the tasty juices., Roast for 1 hour, or until everything is golden and cooked through, turning the veg halfway., Sit the chicken on top of the veg to rest for 5 minutes, then sprinkle over the drained coriander leaves and serve, tossing the veg in all the tasty juices before dishing up."
Chicken katsu recipe | Jamie Oliver chicken recipes,"Crunchy golden chicken, curry sauce & homemade pickles","https://img.jamieoliver.com/jamieoliver/recipe-database/56393291.jpg?tr=w-800,h-1066","['Serves', '2']",In25 minutes,"“Using a good premade curry sauce here will leave you with enough time to whip up the quick vegetable pickle, which brings a fantastic freshness to the dish. ”",816,34.8g,5.8g,22.2g,5.39g,46.7g,85.8g,4.6g,"2                                                                                                                                                                                                                    free-range skinless chicken breasts, 2-3                                                                                                                                                                tablespoons                                                                                                                                                                plain flour, 1                                                                                                                                                                large                                                                                                                                                                free-range egg, 100                                                                                                                                                                g                                                                                                                                                                panko breadcrumbs, 1 x 450                                                                                                                                                                g jar of                                                                                                                                                                quality balti-style curry sauce, 100                                                                                                                                                                ml                                                                                                                                                                organic chicken stock, 2                                                                                                                                                                tablespoons                                                                                                                                                                soy sauce, 2                                                                                                                                                                tablespoons                                                                                                                                                                 rice vinegar, 2                                                                                                                                                                                                                    spring onions, 100                                                                                                                                                                ml                                                                                                                                                                sunflower oil, QUICK PICKLE, 1                                                                                                                                                                                                                    carrot, ¼                                                                                                                                                                of a                                                                                                                                                                 cucumber, 4                                                                                                                                                                                                                    radishes, 2                                                                                                                                                                tablespoons                                                                                                                                                                rice vinegar, 1                                                                                                                                                                teaspoon                                                                                                                                                                caster sugar, 2                                                                                                                                                                teaspoons                                                                                                                                                                sesame seeds","Lay the chicken breasts on a large sheet of greaseproof paper, cover with another sheet and bash flat with a rolling pin, until about 1cm thick., Tip the flour onto a plate and season with sea salt and black pepper. Beat the egg in a shallow dish with a pinch of salt, then tip the panko onto a plate. Coat the chicken breasts in the flour, then in the beaten egg, shaking off any excess, and press into the breadcrumbs to coat. Set aside while you make the pickle., Peel the carrot and cut into matchsticks. Halve the cucumber, deseed and thinly slice. Trim and slice the radishes. Combine in a bowl with the rice vinegar, sugar, sesame seeds and a pinch of salt., Strain the curry sauce into a pan and bring to a simmer. Add the chicken stock, soy sauce and rice vinegar. Reduce the heat and simmer for 3 minutes. Trim and slice the spring onions and set aside., Heat the sunflower oil in a large frying pan until simmering hot. Carefully add the coated chicken breasts and cook for 2 to 3 minutes on one side, until golden and crisp. Turn and cook the other side until the chicken is cooked through. Remove from the pan and transfer to kitchen paper to drain., Slice each chicken breast into strips and serve with the sauce, and the sliced spring onions and pickle on top. Delicious with a mound of sticky rice."
Korean fried chicken | Chicken recipes | Jamie magazine,"With a sticky, spicy sauce & toasted sesame seeds","https://img.jamieoliver.com/jamieoliver/recipe-database/56393295.jpg?tr=w-800,h-1066","['Serves', '4']",In50 minutes,"“There’s nothing not to like about this ubiquitous Korean fried chicken dish, coated in a slick of smoky ‘gochujang’ chilli paste, roasted sesame oil, garlic, ginger and vinegar – it’s totally addictive. This is a great dish to scale up and make for a crowd; simply prepare the sauce and fry the chicken wings once in advance, then a second time just before you are ready to serve. 
 ”",825,48.6g,8.7g,28.8g,4.21g,42.2g,57.6g,2.1g,"1                                                                                                                                                                litre                                                                                                                                                                vegetable oil                                                                                                                                                                , for frying, 40                                                                                                                                                                g                                                                                                                                                                plain flour, 40                                                                                                                                                                g                                                                                                                                                                potato flour                                                                                                                                                                , (or plain flour), 30                                                                                                                                                                g                                                                                                                                                                cornflour, 1                                                                                                                                                                teaspoon                                                                                                                                                                baking powder, 1.5                                                                                                                                                                kg                                                                                                                                                                free-range chicken wings                                                                                                                                                                , tips removed, cut in two through the joint, 1                                                                                                                                                                teaspoon each of                                                                                                                                                                toasted black and white sesame seeds, ½                                                                                                                                                                a bunch of                                                                                                                                                                fresh chives, SAUCE, 5                                                                                                                                                                cloves of                                                                                                                                                                garlic, 3                                                                                                                                                                cm piece of                                                                                                                                                                ginger, 4½                                                                                                                                                                tablespoons                                                                                                                                                                gochujang Korean chilli paste, 4                                                                                                                                                                tablespoons                                                                                                                                                                rice wine vinegar, 3                                                                                                                                                                tablespoons                                                                                                                                                                light brown sugar, 3                                                                                                                                                                tablespoons                                                                                                                                                                runny honey, 1                                                                                                                                                                tablespoon                                                                                                                                                                sesame oil","For the sauce, peel and crush the garlic, peel and very finely grate the ginger and add to a pan with the remaining ingredients. Place over a medium-high heat until beginning to bubble; reduce the heat and cook, stirring, for 10 minutes, or until thickened and syrupy. Remove from the heat and set aside., Prepare your deep-fat fryer if you have one. Otherwise, pour the vegetable oil into a large pot, to no higher than 5cm below the rim, and use a thermometer. Place over a medium-high heat and, using a thermometer to guide you, bring the oil to 150ºC., Meanwhile, combine the flours, baking powder, 1 teaspoon of black pepper and 2 teaspoons of sea salt in a bowl. Add the chicken, toss to coat, then gently shake off any excess. Once the oil is hot, add the chicken and cook, in batches, for 12 minutes. Remove and drain on kitchen paper., Increase the temperature of the oil to 185ºC. Return the chicken to the oil, in batches again, and fry for 6 more minutes, until golden brown and crispy. Remove and drain as before., Reheat the sauce, if necessary, then gently toss with the chicken to coat completely. Serve the sticky wings piled up with the sesame seeds and thinly sliced chives scattered over."
